EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5630076,NORTHERN ONEIDA (ZONE), ,03/14/1998,100,Heavy Snow, , ,0,0,0,0,NY,EST, ,2073073,Z,9,BGM,0,0, , , , , , , , , ,03/15/1998,300, , , , ,"An Alberta clipper type storm system moved eastward across Pennsylvania during the late evening of the 14th and early morning of the 15th.  A fairly narrow east to west band of moderate to heavy snow fell during this time frame from the northern Finger Lakes region eastward to the Mohawk Valley and northern sections of the Susquehanna region in central New York.  Once the low pressure system moved off the New Jersey coast, it began to slow down and throw Atlantic moisture back over sections of the Catskills, also producing a burst of snow across this region.  
     During daylight hours on the 15th and into the very early morning hours of the 16th, the combination of additional upper level energy and multi-band development off Lake Ontario produced several more inches of snow for many parts of central New York and locally heavy amounts in Oneida county.  
     The heaviest snowfall totals for this entire event were across northern Oneida county, where 8 to 12 inch accumulations were common by sunrise on the 15th.  Some specific totals included 11 inches in Westernville and Forestport, and 9 inches in Point Rock.  For many other parts of central New York, amounts averaged 5 to 8 inches.  Locke in southern Cayuga county and both Stamford and Fishs Eddy in Delaware county picked up about 8 inches of new snow.","",42
5630804,SOUTHERN ONEIDA (ZONE), ,03/14/1998,100,Heavy Snow, , ,0,0,0,0,NY,EST, ,2073073,Z,37,BGM,0,0, , , , , , , , , ,03/15/1998,300, , , , ,"","",43
5630518,NORTHERN ONEIDA (ZONE), ,03/20/1998,2100,Heavy Snow, , ,0,0,0,0,NY,EST, ,2073074,Z,9,BGM,0,0, , , , , , , , , ,03/22/1998,900, , , , ,"A low pressure system slowly intensified over the Carolinas from the evening of the 20th through much of the day on the 21st.  A notable spoke of upper level energy rotated around this storm and affected central New York during the early morning hours on the 21st.  A burst of heavy snow resulted, which was mixed with sleet and freezing rain near the New York/Pennsylvania border.  This round of snow was primarily concentrated from the central southern tier of New York northward into the Finger Lakes region, where 4 to 8 inches fell within roughly a 6 hour period.
     From the evening of the 21st through the 22nd, the storm center began to move northeastward off the Mid-Altantic coast while strengthening further.  As this occurred, narrow bands of very heavy snowfall developed overnight into the early morning of the 22nd.  
     Snowfall totals for this entire event were heaviest across the Finger Lakes and central southern tier regions.  Accumulations of 6 to 10 inches were common, with isolated reports of 12 to 15 inches.  Alpine in Chemung county picked up 15 inches, Penn Yan in Yates county received 9 inches, while Auburn and Sterling in Cayuga county got 10 to 11 inches.  Another narrow region of heavier snow occurred from eastern Broome and Otsego counties into the Catskills early in the morning on the 22nd.  Amounts of 7 to 11 inches were common here, including 9.5 inches in Afton of Broome county and 9 inches in Stamford of Delaware county.  Elsewhere in central New York, event totals averaged 4 to 7 inches by the time snow tapered off during the mid to late morning of the 22nd.","",44
5630524,SOUTHERN ONEIDA (ZONE), ,03/20/1998,2100,Heavy Snow, , ,0,0,0,0,NY,EST, ,2073074,Z,37,BGM,0,0, , , , , , , , , ,03/22/1998,900, , , , ,"","",45
5676112,NORTHERN ONEIDA (ZONE), ,12/22/1998,1300,Heavy Snow, , ,0,0,0,0,NY,EST, ,2151139,Z,9,BGM,0,0,TRAINED SPOTTER, , , , , , , , ,12/23/1998,1000, , , , ,"","The first shot of arctic air of this winter season invaded central New York on the 22nd.  By that afternoon, the combination of this cold air crossing over the still relatively warm Lake Ontario waters set off bands of lake effect snow.
     The most intense band of snow became positioned over northern Oneida county from late in the afternoon on the 22nd into the early morning hours of the 23rd.  The band occasionally migrated into central portions of the county during the overnight period.  By mid-morning on the 23rd, this lake snow band had shifted back northward into far northern sections of the county, then eventually out of the area into Lewis and Jefferson counties.   
     The highest snowfall totals for this event ran within a narrow east to west corridor from near Camden eastward to Point Rock and Stokes Hill, then to just north of Holland Patent.  Accumulations averaged 6 to 12 inches.  Specifically, Stokes Hill picked just over a foot of snow, while Holland Patent, Forestport, and Point Rock received 7 to 9 inches.  The greater Rome vicinity picked up close to 6 inches of snow.",46
5676113,SOUTHERN ONEIDA (ZONE), ,12/22/1998,1300,Heavy Snow, , ,0,0,0,0,NY,EST, ,2151139,Z,37,BGM,0,0,TRAINED SPOTTER, , , , , , , , ,12/23/1998,1000, , , , ,"","The first shot of arctic air of this winter season invaded central New York on the 22nd.  By that afternoon, the combination of this cold air crossing over the still relatively warm Lake Ontario waters set off bands of lake effect snow.
     The most intense band of snow became positioned over northern Oneida county from late in the afternoon on the 22nd into the early morning hours of the 23rd.  The band occasionally migrated into central portions of the county during the overnight period.  By mid-morning on the 23rd, this lake snow band had shifted back northward into far northern sections of the county, then eventually out of the area into Lewis and Jefferson counties.   
     The highest snowfall totals for this event ran within a narrow east to west corridor from near Camden eastward to Point Rock and Stokes Hill, then to just north of Holland Patent.  Accumulations averaged 6 to 12 inches.  Specifically, Stokes Hill picked just over a foot of snow, while Holland Patent, Forestport, and Point Rock received 7 to 9 inches.  The greater Rome vicinity picked up close to 6 inches of snow.",47
5685932,NORTHERN ONEIDA (ZONE), ,01/11/1999,2000,Heavy Snow, , ,0,0,0,0,NY,EST, ,1501896,Z,9,BGM,0,0,TRAINED SPOTTER, , , , , , , , ,01/12/1999,800, , , , ,"A fast moving low pressure system brought a narrow stripe of locally heavy snow to northern Oneida county from early in the evening on the 11th until just after daybreak on the 12th.  
     Accumulations in this area generally ranged from 4 to 8 inches.  Specifically, Forestport received nearly 7.5 inches, with Holland Patent and Stokes Hill getting about 6 inches.  
     The snow quickly tapered off to scattered snow showers by mid-morning on the 12th as the storm center moved well off the New Jersey coast.","",48
5687485,SOUTHERN ONEIDA (ZONE), ,03/01/1999,0,Heavy Snow, , ,0,0,0,0,NY,EST, ,2404742,Z,37,BGM,0,0,TRAINED SPOTTER, , , , , , , , ,03/01/1999,1000, , , , ,"","An intensifying coastal storm system moved from off the New Jersey shoreline during the evening of February 28th to east of Cape Cod, Massachusetts by midday on the 1st of March.  The combination of cold air spilling southward from eastern Canada and Atlantic moisture wrapping in from the east produced a swath of locally heavy snow from Oneida county in central New York southward into the Catskills in sections of Delaware county.
     Most of the snow fell from late in the evening on the 28th of February through the mid-morning hours on the 1st of March.  The greatest accumulations were found across the higher terrain of eastern Delaware county and portions of northern Oneida county.  Stamford in Delaware county and Boonville in Oneida county topped the totals list with 9 to 10 inches.  Accumulations of 4 to 7 inches were quite common from the Mohawk Valley southward into the Catskills.
     The intensity of the snow diminished during the afternoon of the 1st as the storm center pulled further north into the Gulf of Maine.",49
5687483,NORTHERN ONEIDA (ZONE), ,03/01/1999,0,Heavy Snow, , ,0,0,0,0,NY,EST, ,2404742,Z,9,BGM,0,0,TRAINED SPOTTER, , , , , , , , ,03/01/1999,1000, , , , ,"","An intensifying coastal storm system moved from off the New Jersey shoreline during the evening of February 28th to east of Cape Cod, Massachusetts by midday on the 1st of March.  The combination of cold air spilling southward from eastern Canada and Atlantic moisture wrapping in from the east produced a swath of locally heavy snow from Oneida county in central New York southward into the Catskills in sections of Delaware county.
     Most of the snow fell from late in the evening on the 28th of February through the mid-morning hours on the 1st of March.  The greatest accumulations were found across the higher terrain of eastern Delaware county and portions of northern Oneida county.  Stamford in Delaware county and Boonville in Oneida county topped the totals list with 9 to 10 inches.  Accumulations of 4 to 7 inches were quite common from the Mohawk Valley southward into the Catskills.
     The intensity of the snow diminished during the afternoon of the 1st as the storm center pulled further north into the Gulf of Maine.",50
5687491,NORTHERN ONEIDA (ZONE), ,03/06/1999,400,Heavy Snow, , ,0,0,0,0,NY,EST, ,2404743,Z,9,BGM,0,0,TRAINED SPOTTER, , , , , , , , ,03/07/1999,1200, , , , ,"","A storm system moved out of the Ohio Valley early in the morning on the 6th and crossed the Delmarva region that evening.  The system then redeveloped near Long Island early on the 7th and moved slowly through central New England thereafter.  Two distinct bouts of heavy snowfall affected central New York during this time frame.  The initial shot of snow fell primarily during the day on Saturday the 6th.  After a lull that evening, snowfall picked up again overnight and continued into the morning hours of the 7th before tapering off.
     On the 6th, snow first developed just prior to daybreak across the Finger Lakes and central southern tier regions.  The snow quickly spread eastward to envelope all of central New York by mid-morning.  Late in the afternoon, the first shot of snow moved off to the east.  Accumulations over central New York during the day generally ranged from 5 to 12 inches.  The heaviest band of snow extended west to east from the northern Finger Lakes all the way through the northern Susquehanna and Mohawk Valley regions.  Some specific totals were as follows: 13 inches in Stokes Hills in Oneida county, 11 inches in Laurens in Otsego county, and generally from 8 to 10 inches in northern Steuben, Yates, Cortland, Chenango, and Madison counties.
     During the overnight hours from the 6th into the 7th, the brief respite from snowfall ended as heavier precipitation once again formed across central New York.  By the time the snow wound down by late morning on the 7th, an additional 5 to 10 inches had fallen over many portions of the region, primarily to the north and northeast of Binghamton and Elmira.  Storm totals from the two day event approached two feet in portions of northern Oneida county, and reached well over a foot throughout much of the Finger Lakes, northern Susquehanna, and Mohawk Valley regions.",51
5687553,SOUTHERN ONEIDA (ZONE), ,03/06/1999,400,Heavy Snow, , ,0,0,0,0,NY,EST, ,2404743,Z,37,BGM,0,0,TRAINED SPOTTER, , , , , , , , ,03/07/1999,1200, , , , ,"","A storm system moved out of the Ohio Valley early in the morning on the 6th and crossed the Delmarva region that evening.  The system then redeveloped near Long Island early on the 7th and moved slowly through central New England thereafter.  Two distinct bouts of heavy snowfall affected central New York during this time frame.  The initial shot of snow fell primarily during the day on Saturday the 6th.  After a lull that evening, snowfall picked up again overnight and continued into the morning hours of the 7th before tapering off.
     On the 6th, snow first developed just prior to daybreak across the Finger Lakes and central southern tier regions.  The snow quickly spread eastward to envelope all of central New York by mid-morning.  Late in the afternoon, the first shot of snow moved off to the east.  Accumulations over central New York during the day generally ranged from 5 to 12 inches.  The heaviest band of snow extended west to east from the northern Finger Lakes all the way through the northern Susquehanna and Mohawk Valley regions.  Some specific totals were as follows: 13 inches in Stokes Hills in Oneida county, 11 inches in Laurens in Otsego county, and generally from 8 to 10 inches in northern Steuben, Yates, Cortland, Chenango, and Madison counties.
     During the overnight hours from the 6th into the 7th, the brief respite from snowfall ended as heavier precipitation once again formed across central New York.  By the time the snow wound down by late morning on the 7th, an additional 5 to 10 inches had fallen over many portions of the region, primarily to the north and northeast of Binghamton and Elmira.  Storm totals from the two day event approached two feet in portions of northern Oneida county, and reached well over a foot throughout much of the Finger Lakes, northern Susquehanna, and Mohawk Valley regions.",52
5687570,NORTHERN ONEIDA (ZONE), ,03/21/1999,1700,Heavy Snow, , ,0,0,0,0,NY,EST, ,2404747,Z,9,BGM,0,0,TRAINED SPOTTER, , , , , , , , ,03/23/1999,300, , , , ,"","A low pressure system developed near the Virginia Capes on the evening of the 21st, then intensified rapidly as it moved slowly northward up the Atlantic seaboard and eventually on to the Gulf of Maine by the morning of the 23rd.  Rain or a mixed bag of rain and wet snow began across central New York during the afternoon of the 21st.  However, precipitation quickly changed over to all snow by late afternoon as colder air wrapped into the area from the northwest.  Heavy wet snow pelted much of central New York overnight from the 21st into the 22nd.  Snow gradually wound down over New York's southern tier during the morning on the 22nd; yet it continued to snow well into the night further north towards Oneida county.
     The heavy wet nature of the snowfall created many hazards across the region by the early morning hours on the 22nd.  Many trees and power lines weighed down heavily or collapsed altogether.  Many area roadways were closed early on the 22nd as crews scrambled to clear both heavy snow and in some cases fallen and/or live wires.  Power outages were most widespread from Chenango county northward through the western Mohawk Valley and into northern Oneida county.  Once the snow finally ended over all areas by very early in the morning on the 23rd, accumulations generally ranged from 8 to 12 inches across most of the southern tier counties to as much as 20 to 25 inches in northern Oneida county.  Some of the more impressive totals were as follows: Boonville in Oneida county - 25 inches, Point Rock in Oneida county - 20 inches, just northeast of Cortland in Cortland county - 17 inches, Conklin Forks (Broome county), Coventry (Chenango county), and Butternuts (Otsego county)  - all 14 inches.",53
5687574,SOUTHERN ONEIDA (ZONE), ,03/21/1999,1700,Heavy Snow, , ,0,0,0,0,NY,EST, ,2404747,Z,37,BGM,0,0,TRAINED SPOTTER, , , , , , , , ,03/23/1999,300, , , , ,"","A low pressure system developed near the Virginia Capes on the evening of the 21st, then intensified rapidly as it moved slowly northward up the Atlantic seaboard and eventually on to the Gulf of Maine by the morning of the 23rd.  Rain or a mixed bag of rain and wet snow began across central New York during the afternoon of the 21st.  However, precipitation quickly changed over to all snow by late afternoon as colder air wrapped into the area from the northwest.  Heavy wet snow pelted much of central New York overnight from the 21st into the 22nd.  Snow gradually wound down over New York's southern tier during the morning on the 22nd; yet it continued to snow well into the night further north towards Oneida county.
     The heavy wet nature of the snowfall created many hazards across the region by the early morning hours on the 22nd.  Many trees and power lines weighed down heavily or collapsed altogether.  Many area roadways were closed early on the 22nd as crews scrambled to clear both heavy snow and in some cases fallen and/or live wires.  Power outages were most widespread from Chenango county northward through the western Mohawk Valley and into northern Oneida county.  Once the snow finally ended over all areas by very early in the morning on the 23rd, accumulations generally ranged from 8 to 12 inches across most of the southern tier counties to as much as 20 to 25 inches in northern Oneida county.  Some of the more impressive totals were as follows: Boonville in Oneida county - 25 inches, Point Rock in Oneida county - 20 inches, just northeast of Cortland in Cortland county - 17 inches, Conklin Forks (Broome county), Coventry (Chenango county), and Butternuts (Otsego county)  - all 14 inches.",54
5722569,SOUTHERN ONEIDA (ZONE), ,11/29/1999,600,Heavy Snow, , ,0,0,0,0,NY,EST, ,2414504,Z,37,BGM,0,0,TRAINED SPOTTER, , , , , , , , ,11/29/1999,1700, , , , ,"","
	Bands of lake effect snow set up across the area during the early morning hours and brought generally 3 to 6 inch amounts of snow to portions of the Finger Lakes, western Mohawk Valley and southern Tug Hill Plateau regions of central New York. During the late morning, an arctic frontal boundary dropped south over Lake Ontario and the snow bands transformed into squalls of heavy snow and gusty winds.  Visibilities dropped dramatically, and several inches of snow piled up in just a few hours. 
	The city of Baldwinsville, located in the northern part of Onondaga county, received nearly 11 inches of snow between 8:00 a.m. and noon and wound up with about a foot by the time the snow ended during the  mid afternoon. Elsewhere the Syracuse metro area demonstrated just how variable lake effect snow can be. The downtown observation recorded 7" of new snowfall this day, while just a few miles north of the city,  the Syracuse International airport received only  3.2".  In Oneida county, Baldwinsville tallied just over a foot of fresh snow (12.3"), Camden picked up 7.5", and Utica measured 9".",55
5722566,NORTHERN ONEIDA (ZONE), ,11/29/1999,600,Heavy Snow, , ,0,0,0,0,NY,EST, ,2414504,Z,9,BGM,0,0,TRAINED SPOTTER, , , , , , , , ,11/29/1999,1700, , , , ,"","
	Bands of lake effect snow set up across the area during the early morning hours and brought generally 3 to 6 inch amounts of snow to portions of the Finger Lakes, western Mohawk Valley and southern Tug Hill Plateau regions of central New York. During the late morning, an arctic frontal boundary dropped south over Lake Ontario and the snow bands transformed into squalls of heavy snow and gusty winds.  Visibilities dropped dramatically, and several inches of snow piled up in just a few hours. 
	The city of Baldwinsville, located in the northern part of Onondaga county, received nearly 11 inches of snow between 8:00 a.m. and noon and wound up with about a foot by the time the snow ended during the  mid afternoon. Elsewhere the Syracuse metro area demonstrated just how variable lake effect snow can be. The downtown observation recorded 7" of new snowfall this day, while just a few miles north of the city,  the Syracuse International airport received only  3.2".  In Oneida county, Baldwinsville tallied just over a foot of fresh snow (12.3"), Camden picked up 7.5", and Utica measured 9".",56
5721269,SOUTHERN ONEIDA (ZONE), ,12/26/1999,1700,Heavy Snow, , ,0,0,0,0,NY,EST, ,2413981,Z,37,BGM,0,0,TRAINED SPOTTER, , , , , , , , ,12/27/1999,1700, , , , ,"","An arctic air mass in the wake of a strong cold front brought locally heavy lake effect snow to Oneida, Onondaga and Madison counties. Specific snowfall reports included: Baldinsville 12"; Clay 9"; Morrisville 8.4"; Cazenovia 7"; and Boonville 8".",57
5721266,NORTHERN ONEIDA (ZONE), ,12/26/1999,1700,Heavy Snow, , ,0,0,0,0,NY,EST, ,2413981,Z,9,BGM,0,0,TRAINED SPOTTER, , , , , , , , ,12/27/1999,1700, , , , ,"","An arctic air mass in the wake of a strong cold front brought locally heavy lake effect snow to Oneida, Onondaga and Madison counties. Specific snowfall reports included: Baldinsville 12"; Clay 9"; Morrisville 8.4"; Cazenovia 7"; and Boonville 8".",58
5130682,SOUTHERN ONEIDA (ZONE), ,01/12/2000,2300,Heavy Snow, , ,0,0,0,0,NY,EST, ,1090833,Z,37,BGM,0,0,TRAINED SPOTTER, , , , , , , , ,01/13/2000,1500, , , , ,"","A low pressure system tracked across Ohio into Maryland late on the 12th spreading snow into Central New York. The low then tracked off the mid-Atlantic coast during the day of the 13th. Snow continued across the region during the morning of the 13th before tapering off to a few flurries during the afternoon. The heaviest snow (5 to 8 inches) fell over the Finger Lakes, Central Southern Tier, Susquehanna Region and Western Catskills. Lesser amounts  (2 to 5 inches) of snow fell over the Mohawk Valley. Many automobile accidents were reported throughout the region, but none were serious. Numerous schools closed.",59
5131644,SOUTHERN ONEIDA (ZONE), ,01/20/2000,200,Heavy Snow, , ,0,0,0,0,NY,EST, ,1090835,Z,37,BGM,0,0,TRAINED SPOTTER, , , , , , , , ,01/21/2000,1200, , , , ,"","A low pressure system formed during the early morning hours of Thursday the 20th off the mid-Atlantic coast. The low intensified rapidly as it moved northeast during the day and was located off the Delaware coast by evening. Snow overspread central New York after midnight on the 20th and continued throughout the day. Cold northwest winds behind the low generated lake effect snow showers Thursday night into Friday. The town of Aurelius in Cayuga county picked up 8 inches of new snow while Avoca in Steuben county received 7 inches. Generally, 6 to 7 inches fell in Oneida, Chemung and Madison counties with 2 to 5 inches elsewhere. Scores of motor vehicle accidents were reported, including one fatality. There were also a number of school closings.",60
5131580,NORTHERN ONEIDA (ZONE), ,01/20/2000,200,Heavy Snow, , ,0,0,0,0,NY,EST, ,1090835,Z,9,BGM,0,0,TRAINED SPOTTER, , , , , , , , ,01/21/2000,1200, , , , ,"","A low pressure system formed during the early morning hours of Thursday the 20th off the mid-Atlantic coast. The low intensified rapidly as it moved northeast during the day and was located off the Delaware coast by evening. Snow overspread central New York after midnight on the 20th and continued throughout the day. Cold northwest winds behind the low generated lake effect snow showers Thursday night into Friday. The town of Aurelius in Cayuga county picked up 8 inches of new snow while Avoca in Steuben county received 7 inches. Generally, 6 to 7 inches fell in Oneida, Chemung and Madison counties with 2 to 5 inches elsewhere. Scores of motor vehicle accidents were reported, including one fatality. There were also a number of school closings.",61
5131669,SOUTHERN ONEIDA (ZONE), ,01/25/2000,500,Heavy Snow, , ,0,0,0,0,NY,EST, ,1090837,Z,37,BGM,0,0,TRAINED SPOTTER, , , , , , , , ,01/26/2000,800, , , , ,"","A major winter storm impacted central New York from Tuesday the 25th of January until early Wednesday the 26th. Low pressure rapidly developed and tracked up the mid-Atlantic coast on Tuesday, reaching just off the tip of Long Island by evening. The storm then moved along the New England coast into the Canadian Maritimes on Wednesday. Heavy snow spread into the western Catskills early Tuesday morning and across the rest of central New York by midday Tuesday. The snow continued heavy at times into the evening hours, before tapering off to snow showers Tuesday night and early Wednesday. Gusty north winds led to considerable blowing and drifting of the snow over the entire area. Total snowfall ranged from 10 to 15 inches over the western Catskills to 5 to 12 inches across the Susquehanna region, western Mohawk Valley and a portion of the Finger Lakes region and central southern tier. Only 3 to 6 inches of snow was reported in Yates, Seneca, Steuben and northern Oneida counties. The storm was blamed for two highway deaths.",62
5131663,NORTHERN ONEIDA (ZONE), ,01/25/2000,500,Heavy Snow, , ,0,0,0,0,NY,EST, ,1090837,Z,9,BGM,0,0,TRAINED SPOTTER, , , , , , , , ,01/26/2000,800, , , , ,"","A major winter storm impacted central New York from Tuesday the 25th of January until early Wednesday the 26th. Low pressure rapidly developed and tracked up the mid-Atlantic coast on Tuesday, reaching just off the tip of Long Island by evening. The storm then moved along the New England coast into the Canadian Maritimes on Wednesday. Heavy snow spread into the western Catskills early Tuesday morning and across the rest of central New York by midday Tuesday. The snow continued heavy at times into the evening hours, before tapering off to snow showers Tuesday night and early Wednesday. Gusty north winds led to considerable blowing and drifting of the snow over the entire area. Total snowfall ranged from 10 to 15 inches over the western Catskills to 5 to 12 inches across the Susquehanna region, western Mohawk Valley and a portion of the Finger Lakes region and central southern tier. Only 3 to 6 inches of snow was reported in Yates, Seneca, Steuben and northern Oneida counties. The storm was blamed for two highway deaths.",63
5131901,NORTHERN ONEIDA (ZONE), ,01/30/2000,2200,Heavy Snow, , ,0,0,0,0,NY,EST, ,1090839,Z,9,BGM,0,0,TRAINED SPOTTER, , , , , , , , ,01/31/2000,1400, , , , ,"","Low pressure organized over the North Carolina coast Sunday evening the 30th and tracked north up the eastern seaboard to southern New England by Monday morning the 31th. The low moved into the Canadian Maritimes by Monday evening. Heavy snow spread into the western Catskills Sunday evening and into central New York state during the early morning hours Monday. The snow tapered off during the late morning and early afternoon hours Monday across the area.  Snowfall rates reached up to 2 inches per hour at times over the western Catskills where the highest snowfall amounts occurred.  Snowfall totals ranged from 12 to 18 inches across the western Catskills, to between 6 and 12 inches across the Susquehanna region of New York. The western Mohawk Valley, central Southern Tier, and Finger Lakes region of central New York saw between 3 and 8 inches of snowfall. This snowstorm concluded a very snowy month in the Susquehanna Region and Western Catskills. At the Binghamton Regional Airport, 36.3 inches of snow fell in the month of January which was the 5th snowiest January on record.",64
5130695,SOUTHERN ONEIDA (ZONE), ,01/30/2000,2200,Heavy Snow, , ,0,0,0,0,NY,EST, ,1090839,Z,37,BGM,0,0,TRAINED SPOTTER, , , , , , , , ,01/31/2000,1400, , , , ,"","Low pressure organized over the North Carolina coast Sunday evening the 30th and tracked north up the eastern seaboard to southern New England by Monday morning the 31th. The low moved into the Canadian Maritimes by Monday evening. Heavy snow spread into the western Catskills Sunday evening and into central New York state during the early morning hours Monday. The snow tapered off during the late morning and early afternoon hours Monday across the area.  Snowfall rates reached up to 2 inches per hour at times over the western Catskills where the highest snowfall amounts occurred.  Snowfall totals ranged from 12 to 18 inches across the western Catskills, to between 6 and 12 inches across the Susquehanna region of New York. The western Mohawk Valley, central Southern Tier, and Finger Lakes region of central New York saw between 3 and 8 inches of snowfall. This snowstorm concluded a very snowy month in the Susquehanna Region and Western Catskills. At the Binghamton Regional Airport, 36.3 inches of snow fell in the month of January which was the 5th snowiest January on record.",65
5135151,NORTHERN ONEIDA (ZONE), ,02/13/2000,1700,Heavy Snow, , ,0,0,0,0,NY,EST, ,1091833,Z,9,BGM,0,0,TRAINED SPOTTER, , , , , , , , ,02/14/2000,1500, , , , ,"","A strengthening storm system moved out of the Ohio Valley on Sunday the 13th and then tracked across northern Pennsylvania early on the 14th. The cold air was deeper across northern Oneida county, causing the precipitation to fall almost entirely in the form of snow. Total snow accumulations were 7 to 10 inches.",66
5133767,SOUTHERN ONEIDA (ZONE), ,02/18/2000,700,Heavy Snow, , ,0,0,0,0,NY,EST, ,1091834,Z,37,BGM,0,0,TRAINED SPOTTER, , , , , , , , ,02/19/2000,900, , , , ,"","A low pressure system moved out of the Ohio Valley on Friday the 18th spreading snow into central New York. The low then tracked across southern Pennsylvania Friday night, before weakening on Saturday the 19th. In most places, the snow began to mix with or change over to freezing rain and sleet after midnight on the 19th, adding a coating of ice to the snowpack. The heaviest snow (5 to 10 inches) fell over the Finger Lakes, western Mohawk Valley, Susquehanna Region and northern Oneida county. Slightly lesser amounts of 4 to 8 inches were found over the Central Southern Tier and Western Catskills. Many motor vehicle accidents were reported throughout the area, but most were minor. Schools were once again closed in some of the districts due to the inclement weather.",67
5133761,NORTHERN ONEIDA (ZONE), ,02/18/2000,700,Heavy Snow, , ,0,0,0,0,NY,EST, ,1091834,Z,9,BGM,0,0,TRAINED SPOTTER, , , , , , , , ,02/19/2000,900, , , , ,"","A low pressure system moved out of the Ohio Valley on Friday the 18th spreading snow into central New York. The low then tracked across southern Pennsylvania Friday night, before weakening on Saturday the 19th. In most places, the snow began to mix with or change over to freezing rain and sleet after midnight on the 19th, adding a coating of ice to the snowpack. The heaviest snow (5 to 10 inches) fell over the Finger Lakes, western Mohawk Valley, Susquehanna Region and northern Oneida county. Slightly lesser amounts of 4 to 8 inches were found over the Central Southern Tier and Western Catskills. Many motor vehicle accidents were reported throughout the area, but most were minor. Schools were once again closed in some of the districts due to the inclement weather.",68
5133780,NORTHERN ONEIDA (ZONE), ,02/20/2000,500,Heavy Snow, , ,0,0,0,0,NY,EST, ,1091836,Z,9,BGM,0,0,TRAINED SPOTTER, , , , , , , , ,02/20/2000,1900, , , , ,"","Northern Oneida county picked up an additional 4 to 8 inches of snow on the 20th due to a lake effect snowband. This brought the snowfall totals up to 10 to 18 inches.",69
5135900,NORTHERN ONEIDA (ZONE), ,03/16/2000,1500,Heavy Snow, , ,0,0,0,0,NY,EST, ,1092220,Z,9,BGM,0,0,TRAINED SPOTTER, , , , , , , , ,03/17/2000,1000, , , , ,"","A strengthening low pressure system tracked north along the spine of the Appalachians Thursday evening the 16th. The low then moved into southern New England Friday morning the 17th. Remsen picked up 9 inches of new snow while Westmoreland received 8 inches. Elsewhere across Oneida county, around 4 inches of snow fell. Numerous automobile accidents were reported, but most did not result in serious injury.",70
5135901,SOUTHERN ONEIDA (ZONE), ,03/16/2000,1500,Heavy Snow, , ,0,0,0,0,NY,EST, ,1092220,Z,37,BGM,0,0,TRAINED SPOTTER, , , , , , , , ,03/17/2000,1000, , , , ,"","A strengthening low pressure system tracked north along the spine of the Appalachians Thursday evening the 16th. The low then moved into southern New England Friday morning the 17th. Remsen picked up 9 inches of new snow while Westmoreland received 8 inches. Elsewhere across Oneida county, around 4 inches of snow fell. Numerous automobile accidents were reported, but most did not result in serious injury.",71
5141402,SOUTHERN ONEIDA (ZONE), ,04/08/2000,1500,Heavy Snow, , ,0,0,0,0,NY,EST, ,1094193,Z,37,BGM,0,0,TRAINED SPOTTER, , , , , , , , ,04/09/2000,1800, , , , ,"","A late season winter storm system moved out of the Mississippi Valley on April 7th and across the mid-Atlantic states into southern New England by the 9th. A surge of warm air ahead of the system brought rain and a round of thunderstorms to the region.  When the trailing cold front  associated with this storm crossed through central New York, temperatures fell quickly from the 60s to the 30s changing the rain to snow during the evening of the 8th. The snow continued heavy at times during the predawn hours of the 9th before tapering off by early afternoon. All of central New York received some snowfall but areas from Interstate 81 eastward received substantially higher amounts. In these locations, amounts generally ranged from 4 to 8 inches with maximum amounts of 15 inches reported in the western Catskill Mountains of Delaware county. The rapid changeover from rain to snow, along with the intensity of precipitation, made travel quite hazardous. There were many traffic accidents, some with multiple injuries, reported throughout the area.",72
5141401,NORTHERN ONEIDA (ZONE), ,04/08/2000,1500,Heavy Snow, , ,0,0,0,0,NY,EST, ,1094193,Z,9,BGM,0,0,TRAINED SPOTTER, , , , , , , , ,04/09/2000,1800, , , , ,"","A late season winter storm system moved out of the Mississippi Valley on April 7th and across the mid-Atlantic states into southern New England by the 9th. A surge of warm air ahead of the system brought rain and a round of thunderstorms to the region.  When the trailing cold front  associated with this storm crossed through central New York, temperatures fell quickly from the 60s to the 30s changing the rain to snow during the evening of the 8th. The snow continued heavy at times during the predawn hours of the 9th before tapering off by early afternoon. All of central New York received some snowfall but areas from Interstate 81 eastward received substantially higher amounts. In these locations, amounts generally ranged from 4 to 8 inches with maximum amounts of 15 inches reported in the western Catskill Mountains of Delaware county. The rapid changeover from rain to snow, along with the intensity of precipitation, made travel quite hazardous. There were many traffic accidents, some with multiple injuries, reported throughout the area.",73
