EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5344500,NORTHWEST SUFFOLK (ZONE), ,02/17/2003,600,Heavy Snow, , ,0,0,0,0,NY,EST, ,1147980,Z,78,OKX,0,0,OFFICIAL NWS OBS., , , , , , , , ,02/18/2003,100, , , , ,"","
With an exceptionally strong high pressure system over New England, a low pressure system developed off the Mid Atlantic Coast.  Periods of light snow developed as northeast winds increased to around 15 mph across the NYC Metro area Sunday afternoon, February 16th.  Snow became widespread and heavy, falling at rates up to 2 to 3 inches per hour Sunday night and Monday, February 17th.  Heavy snow blown by northeast winds 20 to 30 mph caused near blizzard conditions throughout the area.  Record heavy snowfalls crippled mass transit.  These extremely hazardous weather conditions led to local emergency declarations throughout the region.  In New York City, the cost estimate for total snowfall operations was around 20 million dollars.  In addition, widespread moderate beach erosion and minor tidal flooding accompanied this system.

Storm Total Snowfall ranged from around 14 to 28 inches.

Here are selected specific snowfall amounts for:

Orange County:  from 14.0 inches at Port Jervis to 28.0 inches at Tuxedo.

Putnam County:  from 15.5 inches at West Mahopac to 20.0 inches at Carmel.

Rockland County:  from 18.0 inches at Nyack to 24.3 inches at Sparkill.

Westchester County:  from 14.5 inches at Croton On Hudson to 26.0 inches at Thornwood.

New York City:  from 15.5 inches at Marine Park in Brooklyn to 25.6 inches at JFK Airport.  At the Central Park Zoo, 19.8 inches was measured.  At LaGuardia Airport, 16.5 inches was measured.

Nassau County:  from 14.1 inches at Valley Stream to 23.5 inches at Farmingdale.

Suffolk County:  from 14.0 inches at Islip and Manorville to 24.0 inches at Bohemia and Bridgehampton.  At the National Weather Service Office in Upton, 21.1 inches was measured.",40
5344501,NORTHEAST SUFFOLK (ZONE), ,02/17/2003,700,Heavy Snow, , ,0,0,0,0,NY,EST, ,1147980,Z,79,OKX,0,0,OFFICIAL NWS OBS., , , , , , , , ,02/18/2003,0, , , , ,"","
With an exceptionally strong high pressure system over New England, a low pressure system developed off the Mid Atlantic Coast.  Periods of light snow developed as northeast winds increased to around 15 mph across the NYC Metro area Sunday afternoon, February 16th.  Snow became widespread and heavy, falling at rates up to 2 to 3 inches per hour Sunday night and Monday, February 17th.  Heavy snow blown by northeast winds 20 to 30 mph caused near blizzard conditions throughout the area.  Record heavy snowfalls crippled mass transit.  These extremely hazardous weather conditions led to local emergency declarations throughout the region.  In New York City, the cost estimate for total snowfall operations was around 20 million dollars.  In addition, widespread moderate beach erosion and minor tidal flooding accompanied this system.

Storm Total Snowfall ranged from around 14 to 28 inches.

Here are selected specific snowfall amounts for:

Orange County:  from 14.0 inches at Port Jervis to 28.0 inches at Tuxedo.

Putnam County:  from 15.5 inches at West Mahopac to 20.0 inches at Carmel.

Rockland County:  from 18.0 inches at Nyack to 24.3 inches at Sparkill.

Westchester County:  from 14.5 inches at Croton On Hudson to 26.0 inches at Thornwood.

New York City:  from 15.5 inches at Marine Park in Brooklyn to 25.6 inches at JFK Airport.  At the Central Park Zoo, 19.8 inches was measured.  At LaGuardia Airport, 16.5 inches was measured.

Nassau County:  from 14.1 inches at Valley Stream to 23.5 inches at Farmingdale.

Suffolk County:  from 14.0 inches at Islip and Manorville to 24.0 inches at Bohemia and Bridgehampton.  At the National Weather Service Office in Upton, 21.1 inches was measured.",41
5346714,SOUTHEAST SUFFOLK (ZONE), ,03/06/2003,1500,Heavy Snow, , ,0,0,0,0,NY,EST, ,1148806,Z,81,OKX,0,0,OFFICIAL NWS OBS., , , , , , , , ,03/06/2003,1900, , , , ,"","
A weak low pressure system formed over the Ohio River Valley along a pre-existing and nearly stationary frontal boundary on Wednesday, March 5th. That night this storm started to move east, and passed just south of the New York City Metropolitan area and Long Island on Thursday, March 6th. Meanwhile, an area of strengthening High Pressure started to build down from southern Canada. This created a north to northeast flow, which allowed rain and sleet at the onset of precipitation to quickly turn to snow, which remained the precipitation type for the duration of the storm. Snowfall amounts for this late winter storm were as follows:

Orange County: 7 to 10 inches, including 7.0 inches at Newburgh and 8.0 inches in Monroe.

Putnam County: 5 to 7 inches, including 6.5 inches in Brewster.

Rockland County: 5 to 7 inches.

Westchester County: 5 to 8 inches, including 6.7 in White Plains.

Suffolk County: 4 to 8 inches.",42
5346712,NORTHWEST SUFFOLK (ZONE), ,03/06/2003,1500,Heavy Snow, , ,0,0,0,0,NY,EST, ,1148806,Z,78,OKX,0,0,OFFICIAL NWS OBS., , , , , , , , ,03/06/2003,1900, , , , ,"","
A weak low pressure system formed over the Ohio River Valley along a pre-existing and nearly stationary frontal boundary on Wednesday, March 5th. That night this storm started to move east, and passed just south of the New York City Metropolitan area and Long Island on Thursday, March 6th. Meanwhile, an area of strengthening High Pressure started to build down from southern Canada. This created a north to northeast flow, which allowed rain and sleet at the onset of precipitation to quickly turn to snow, which remained the precipitation type for the duration of the storm. Snowfall amounts for this late winter storm were as follows:

Orange County: 7 to 10 inches, including 7.0 inches at Newburgh and 8.0 inches in Monroe.

Putnam County: 5 to 7 inches, including 6.5 inches in Brewster.

Rockland County: 5 to 7 inches.

Westchester County: 5 to 8 inches, including 6.7 in White Plains.

Suffolk County: 4 to 8 inches.",43
5346713,NORTHEAST SUFFOLK (ZONE), ,03/06/2003,1700,Heavy Snow, , ,0,0,0,0,NY,EST, ,1148806,Z,79,OKX,0,0,OFFICIAL NWS OBS., , , , , , , , ,03/06/2003,1900, , , , ,"","
A weak low pressure system formed over the Ohio River Valley along a pre-existing and nearly stationary frontal boundary on Wednesday, March 5th. That night this storm started to move east, and passed just south of the New York City Metropolitan area and Long Island on Thursday, March 6th. Meanwhile, an area of strengthening High Pressure started to build down from southern Canada. This created a north to northeast flow, which allowed rain and sleet at the onset of precipitation to quickly turn to snow, which remained the precipitation type for the duration of the storm. Snowfall amounts for this late winter storm were as follows:

Orange County: 7 to 10 inches, including 7.0 inches at Newburgh and 8.0 inches in Monroe.

Putnam County: 5 to 7 inches, including 6.5 inches in Brewster.

Rockland County: 5 to 7 inches.

Westchester County: 5 to 8 inches, including 6.7 in White Plains.

Suffolk County: 4 to 8 inches.",44
5350126,NORTHWEST SUFFOLK (ZONE), ,04/07/2003,1600,Heavy Snow, , ,0,0,0,0,NY,EST, ,1150135,Z,78,OKX,0,0,TRAINED SPOTTER, , , , , , , , ,04/07/2003,1800, , , , ,"","
This late season snowstorm produced widespread snowfall amounts of 4 to 7 inches in New York City and Long Island. This included about a 4 hour period on the afternoon of Monday, April 7th during which heavy snow fell at rates of an inch or more per hour. Local impacts from the storm included over 300 cancelled flights at LaGuardia and Kennedy Airports, a crippled mass transit system, numerous traffic accidents on area roadways and downed tree limbs in the vicinity of Peter Cooper Village in Manhattan.",45
5350127,NORTHEAST SUFFOLK (ZONE), ,04/07/2003,1700,Heavy Snow, , ,0,0,0,0,NY,EST, ,1150135,Z,79,OKX,0,0,TRAINED SPOTTER, , , , , , , , ,04/07/2003,1800, , , , ,"","
This late season snowstorm produced widespread snowfall amounts of 4 to 7 inches in New York City and Long Island. This included about a 4 hour period on the afternoon of Monday, April 7th during which heavy snow fell at rates of an inch or more per hour. Local impacts from the storm included over 300 cancelled flights at LaGuardia and Kennedy Airports, a crippled mass transit system, numerous traffic accidents on area roadways and downed tree limbs in the vicinity of Peter Cooper Village in Manhattan.",46
5350128,SOUTHWEST SUFFOLK (ZONE), ,04/07/2003,1700,Heavy Snow, , ,0,0,0,0,NY,EST, ,1150135,Z,80,OKX,0,0,TRAINED SPOTTER, , , , , , , , ,04/07/2003,1800, , , , ,"","
This late season snowstorm produced widespread snowfall amounts of 4 to 7 inches in New York City and Long Island. This included about a 4 hour period on the afternoon of Monday, April 7th during which heavy snow fell at rates of an inch or more per hour. Local impacts from the storm included over 300 cancelled flights at LaGuardia and Kennedy Airports, a crippled mass transit system, numerous traffic accidents on area roadways and downed tree limbs in the vicinity of Peter Cooper Village in Manhattan.",47
5350129,SOUTHEAST SUFFOLK (ZONE), ,04/07/2003,1700,Heavy Snow, , ,0,0,0,0,NY,EST, ,1150135,Z,81,OKX,0,0,TRAINED SPOTTER, , , , , , , , ,04/07/2003,1800, , , , ,"","
This late season snowstorm produced widespread snowfall amounts of 4 to 7 inches in New York City and Long Island. This included about a 4 hour period on the afternoon of Monday, April 7th during which heavy snow fell at rates of an inch or more per hour. Local impacts from the storm included over 300 cancelled flights at LaGuardia and Kennedy Airports, a crippled mass transit system, numerous traffic accidents on area roadways and downed tree limbs in the vicinity of Peter Cooper Village in Manhattan.",48
5329160,SOUTHWEST SUFFOLK (ZONE), ,12/05/2003,1900,Heavy Snow, , ,0,0,0,0,NY,EST, ,1165251,Z,80,OKX,0,0,TRAINED SPOTTER, , , , , , , , ,12/07/2003,300, , , , ,"","
As a cold high pressure system settled over New England, a series of low pressure systems developed off the Mid Atlantic Coast during Friday, December 5th and Saturday, December 6th.

The first low pressure system developed along the North Carolina Coast during Friday morning.  As this low moved northeast, it intensified.  Light snow developed and quickly spread northeast across the area during the morning.  Snowfall became heavy across the NYC Metro Area, Long Island, and Southern Westchester County during the afternoon. Between 7 and 10 pm that evening, a 6 to 10 inch snowfall occurred across this area.  There were major impacts to mass transit operations during the evening's "rush" hours.  As this low moved southeast of Long Island, snowfall intensity decreased and became light across the region.

The second low pressure system developed further north and west along the DELMARVA Coast during Saturday morning.  As this low rapidly intensified, it moved slowly northeast.  Light snow became heavy across the entire region by early afternoon.  Blizzard conditions developed from Queens County east across Suffolk County between 1 pm and 6 pm.  Wind gusts of at least 35 mph combined with heavy falling snow created "white out" conditions that reduced visibility to less than 1/4 mile.  Major widespread impacts to mass transit occurred across the entire region.

Storm Total Snowfall amounts for this 2 day episode ranged from 6 to 25 inches.  Most snowfall accumulations were between 10 and 15 inches.  Here are selected snowfall amounts for:

New York County - from 14.0 inches at Central Park Zoo to 17.8 inches at Bryant Park.

Bronx County - 15.9 inches was measured at Parkchester

Queens County - from 11 inches at Richmond Hill to 13.1 inches at LaGuardia Airport.  At John F. Kennedy Airport, 12.7 inches was measured.

Kings County - from 10.0 inches at Downtown Water Street to 10.7 inches at Graves End.

Richmond County - 12.0 inches was measured in Staten Island.

Nassau County - from 12.0 inches at Rockville Center to 16.6 inches at Bethpage.

Suffolk County - from 11.0 inches at Rocky Point and Wading River to 20.5 inches in Centereach.  At the NWS Upton Office, 19.8 inches was measured.

Rockland County - from 7.0 inches at Sparkill to 11.0 inches at New City.

Westchester County - from 11.0 inches at Armonk to 16.0 inches at Yorktown.

Orange County - from 6.0 inches at Port Jervis to 25.0 inches at Chester.

Putnam County - from 8.3 inches at Pearl River to 15.0 inches at Kent.",49
5329158,NORTHWEST SUFFOLK (ZONE), ,12/05/2003,1900,Heavy Snow, , ,0,0,0,0,NY,EST, ,1165251,Z,78,OKX,0,0,TRAINED SPOTTER, , , , , , , , ,12/07/2003,300, , , , ,"","
As a cold high pressure system settled over New England, a series of low pressure systems developed off the Mid Atlantic Coast during Friday, December 5th and Saturday, December 6th.

The first low pressure system developed along the North Carolina Coast during Friday morning.  As this low moved northeast, it intensified.  Light snow developed and quickly spread northeast across the area during the morning.  Snowfall became heavy across the NYC Metro Area, Long Island, and Southern Westchester County during the afternoon. Between 7 and 10 pm that evening, a 6 to 10 inch snowfall occurred across this area.  There were major impacts to mass transit operations during the evening's "rush" hours.  As this low moved southeast of Long Island, snowfall intensity decreased and became light across the region.

The second low pressure system developed further north and west along the DELMARVA Coast during Saturday morning.  As this low rapidly intensified, it moved slowly northeast.  Light snow became heavy across the entire region by early afternoon.  Blizzard conditions developed from Queens County east across Suffolk County between 1 pm and 6 pm.  Wind gusts of at least 35 mph combined with heavy falling snow created "white out" conditions that reduced visibility to less than 1/4 mile.  Major widespread impacts to mass transit occurred across the entire region.

Storm Total Snowfall amounts for this 2 day episode ranged from 6 to 25 inches.  Most snowfall accumulations were between 10 and 15 inches.  Here are selected snowfall amounts for:

New York County - from 14.0 inches at Central Park Zoo to 17.8 inches at Bryant Park.

Bronx County - 15.9 inches was measured at Parkchester

Queens County - from 11 inches at Richmond Hill to 13.1 inches at LaGuardia Airport.  At John F. Kennedy Airport, 12.7 inches was measured.

Kings County - from 10.0 inches at Downtown Water Street to 10.7 inches at Graves End.

Richmond County - 12.0 inches was measured in Staten Island.

Nassau County - from 12.0 inches at Rockville Center to 16.6 inches at Bethpage.

Suffolk County - from 11.0 inches at Rocky Point and Wading River to 20.5 inches in Centereach.  At the NWS Upton Office, 19.8 inches was measured.

Rockland County - from 7.0 inches at Sparkill to 11.0 inches at New City.

Westchester County - from 11.0 inches at Armonk to 16.0 inches at Yorktown.

Orange County - from 6.0 inches at Port Jervis to 25.0 inches at Chester.

Putnam County - from 8.3 inches at Pearl River to 15.0 inches at Kent.",50
5329159,NORTHEAST SUFFOLK (ZONE), ,12/05/2003,2000,Heavy Snow, , ,0,0,0,0,NY,EST, ,1165251,Z,79,OKX,0,0,TRAINED SPOTTER, , , , , , , , ,12/07/2003,300, , , , ,"","
As a cold high pressure system settled over New England, a series of low pressure systems developed off the Mid Atlantic Coast during Friday, December 5th and Saturday, December 6th.

The first low pressure system developed along the North Carolina Coast during Friday morning.  As this low moved northeast, it intensified.  Light snow developed and quickly spread northeast across the area during the morning.  Snowfall became heavy across the NYC Metro Area, Long Island, and Southern Westchester County during the afternoon. Between 7 and 10 pm that evening, a 6 to 10 inch snowfall occurred across this area.  There were major impacts to mass transit operations during the evening's "rush" hours.  As this low moved southeast of Long Island, snowfall intensity decreased and became light across the region.

The second low pressure system developed further north and west along the DELMARVA Coast during Saturday morning.  As this low rapidly intensified, it moved slowly northeast.  Light snow became heavy across the entire region by early afternoon.  Blizzard conditions developed from Queens County east across Suffolk County between 1 pm and 6 pm.  Wind gusts of at least 35 mph combined with heavy falling snow created "white out" conditions that reduced visibility to less than 1/4 mile.  Major widespread impacts to mass transit occurred across the entire region.

Storm Total Snowfall amounts for this 2 day episode ranged from 6 to 25 inches.  Most snowfall accumulations were between 10 and 15 inches.  Here are selected snowfall amounts for:

New York County - from 14.0 inches at Central Park Zoo to 17.8 inches at Bryant Park.

Bronx County - 15.9 inches was measured at Parkchester

Queens County - from 11 inches at Richmond Hill to 13.1 inches at LaGuardia Airport.  At John F. Kennedy Airport, 12.7 inches was measured.

Kings County - from 10.0 inches at Downtown Water Street to 10.7 inches at Graves End.

Richmond County - 12.0 inches was measured in Staten Island.

Nassau County - from 12.0 inches at Rockville Center to 16.6 inches at Bethpage.

Suffolk County - from 11.0 inches at Rocky Point and Wading River to 20.5 inches in Centereach.  At the NWS Upton Office, 19.8 inches was measured.

Rockland County - from 7.0 inches at Sparkill to 11.0 inches at New City.

Westchester County - from 11.0 inches at Armonk to 16.0 inches at Yorktown.

Orange County - from 6.0 inches at Port Jervis to 25.0 inches at Chester.

Putnam County - from 8.3 inches at Pearl River to 15.0 inches at Kent.",51
5329161,SOUTHEAST SUFFOLK (ZONE), ,12/05/2003,2000,Heavy Snow, , ,0,0,0,0,NY,EST, ,1165251,Z,81,OKX,0,0,TRAINED SPOTTER, , , , , , , , ,12/07/2003,300, , , , ,"","
As a cold high pressure system settled over New England, a series of low pressure systems developed off the Mid Atlantic Coast during Friday, December 5th and Saturday, December 6th.

The first low pressure system developed along the North Carolina Coast during Friday morning.  As this low moved northeast, it intensified.  Light snow developed and quickly spread northeast across the area during the morning.  Snowfall became heavy across the NYC Metro Area, Long Island, and Southern Westchester County during the afternoon. Between 7 and 10 pm that evening, a 6 to 10 inch snowfall occurred across this area.  There were major impacts to mass transit operations during the evening's "rush" hours.  As this low moved southeast of Long Island, snowfall intensity decreased and became light across the region.

The second low pressure system developed further north and west along the DELMARVA Coast during Saturday morning.  As this low rapidly intensified, it moved slowly northeast.  Light snow became heavy across the entire region by early afternoon.  Blizzard conditions developed from Queens County east across Suffolk County between 1 pm and 6 pm.  Wind gusts of at least 35 mph combined with heavy falling snow created "white out" conditions that reduced visibility to less than 1/4 mile.  Major widespread impacts to mass transit occurred across the entire region.

Storm Total Snowfall amounts for this 2 day episode ranged from 6 to 25 inches.  Most snowfall accumulations were between 10 and 15 inches.  Here are selected snowfall amounts for:

New York County - from 14.0 inches at Central Park Zoo to 17.8 inches at Bryant Park.

Bronx County - 15.9 inches was measured at Parkchester

Queens County - from 11 inches at Richmond Hill to 13.1 inches at LaGuardia Airport.  At John F. Kennedy Airport, 12.7 inches was measured.

Kings County - from 10.0 inches at Downtown Water Street to 10.7 inches at Graves End.

Richmond County - 12.0 inches was measured in Staten Island.

Nassau County - from 12.0 inches at Rockville Center to 16.6 inches at Bethpage.

Suffolk County - from 11.0 inches at Rocky Point and Wading River to 20.5 inches in Centereach.  At the NWS Upton Office, 19.8 inches was measured.

Rockland County - from 7.0 inches at Sparkill to 11.0 inches at New City.

Westchester County - from 11.0 inches at Armonk to 16.0 inches at Yorktown.

Orange County - from 6.0 inches at Port Jervis to 25.0 inches at Chester.

Putnam County - from 8.3 inches at Pearl River to 15.0 inches at Kent.",52
5381620,NORTHWEST SUFFOLK (ZONE), ,01/15/2004,800,Heavy Snow, , ,0,0,0,0,NY,EST, ,1165465,Z,78,OKX,0,0,TRAINED SPOTTER, , , , , , , , ,01/15/2004,800, , , , ,"","
With an arctic air mass in place, as a strong Alberta clipper moved south of Long Island, heavy snow occurred across parts of the region.  Light snow developed during Wednesday evening, January 14th.  It became heavy at times, mainly between midnight and 8 am on Thursday, January 15th.  The Storm Total Snowfall amounts ranged from around 6 to 8 inches, as follows:

In Orange County, amounts ranged from 5.0 inches at Montgomery, Cornwall-On-The-Hudson, and New Windsor to 7.4 inches at Chester.

In the Bronx, 7.0 inches was measured at Riverdale.  In extreme Southern Westchester County, snowfall ranged from 6.0 inches at Bronxville to 6.5 inches at Yonkers.

In Manhattan, snowfall amounts ranged from 5.2 inches at Bryant Park to 5.7 inches at the Central Park Zoo.

In Staten Island, snowfall amounts ranged from 5.8 inches at Grasmere to 6.4 inches at Eltingville.

In Brooklyn, snowfall amounts ranged from 5.7 inches at Graves End to 6.3 inches at Brooklyn.

In Queens, amounts ranged from 5.8 inches at John F. Kennedy Airport to 7.0 inches at Far Rockaway.  At LaGuardia Airport, 6.8 inches was measured.

In Nassau County, amounts ranged from 5.5 inches at Lynbrook to 7.0 inches at Farmingdale and West Hempstead.

In Suffolk County, most snowfall amounts ranged from 5.0 inches at Islip Airport, Islip Hamlet, and Manorville to 8.1 inches at Selden.",53
5381621,SOUTHWEST SUFFOLK (ZONE), ,01/15/2004,800,Heavy Snow, , ,0,0,0,0,NY,EST, ,1165465,Z,80,OKX,0,0,TRAINED SPOTTER, , , , , , , , ,01/15/2004,800, , , , ,"","
With an arctic air mass in place, as a strong Alberta clipper moved south of Long Island, heavy snow occurred across parts of the region.  Light snow developed during Wednesday evening, January 14th.  It became heavy at times, mainly between midnight and 8 am on Thursday, January 15th.  The Storm Total Snowfall amounts ranged from around 6 to 8 inches, as follows:

In Orange County, amounts ranged from 5.0 inches at Montgomery, Cornwall-On-The-Hudson, and New Windsor to 7.4 inches at Chester.

In the Bronx, 7.0 inches was measured at Riverdale.  In extreme Southern Westchester County, snowfall ranged from 6.0 inches at Bronxville to 6.5 inches at Yonkers.

In Manhattan, snowfall amounts ranged from 5.2 inches at Bryant Park to 5.7 inches at the Central Park Zoo.

In Staten Island, snowfall amounts ranged from 5.8 inches at Grasmere to 6.4 inches at Eltingville.

In Brooklyn, snowfall amounts ranged from 5.7 inches at Graves End to 6.3 inches at Brooklyn.

In Queens, amounts ranged from 5.8 inches at John F. Kennedy Airport to 7.0 inches at Far Rockaway.  At LaGuardia Airport, 6.8 inches was measured.

In Nassau County, amounts ranged from 5.5 inches at Lynbrook to 7.0 inches at Farmingdale and West Hempstead.

In Suffolk County, most snowfall amounts ranged from 5.0 inches at Islip Airport, Islip Hamlet, and Manorville to 8.1 inches at Selden.",54
5381623,SOUTHEAST SUFFOLK (ZONE), ,01/15/2004,900,Heavy Snow, , ,0,0,0,0,NY,EST, ,1165465,Z,81,OKX,0,0,TRAINED SPOTTER, , , , , , , , ,01/15/2004,900, , , , ,"","
With an arctic air mass in place, as a strong Alberta clipper moved south of Long Island, heavy snow occurred across parts of the region.  Light snow developed during Wednesday evening, January 14th.  It became heavy at times, mainly between midnight and 8 am on Thursday, January 15th.  The Storm Total Snowfall amounts ranged from around 6 to 8 inches, as follows:

In Orange County, amounts ranged from 5.0 inches at Montgomery, Cornwall-On-The-Hudson, and New Windsor to 7.4 inches at Chester.

In the Bronx, 7.0 inches was measured at Riverdale.  In extreme Southern Westchester County, snowfall ranged from 6.0 inches at Bronxville to 6.5 inches at Yonkers.

In Manhattan, snowfall amounts ranged from 5.2 inches at Bryant Park to 5.7 inches at the Central Park Zoo.

In Staten Island, snowfall amounts ranged from 5.8 inches at Grasmere to 6.4 inches at Eltingville.

In Brooklyn, snowfall amounts ranged from 5.7 inches at Graves End to 6.3 inches at Brooklyn.

In Queens, amounts ranged from 5.8 inches at John F. Kennedy Airport to 7.0 inches at Far Rockaway.  At LaGuardia Airport, 6.8 inches was measured.

In Nassau County, amounts ranged from 5.5 inches at Lynbrook to 7.0 inches at Farmingdale and West Hempstead.

In Suffolk County, most snowfall amounts ranged from 5.0 inches at Islip Airport, Islip Hamlet, and Manorville to 8.1 inches at Selden.",55
5381622,NORTHEAST SUFFOLK (ZONE), ,01/15/2004,900,Heavy Snow, , ,0,0,0,0,NY,EST, ,1165465,Z,79,OKX,0,0,TRAINED SPOTTER, , , , , , , , ,01/15/2004,900, , , , ,"","
With an arctic air mass in place, as a strong Alberta clipper moved south of Long Island, heavy snow occurred across parts of the region.  Light snow developed during Wednesday evening, January 14th.  It became heavy at times, mainly between midnight and 8 am on Thursday, January 15th.  The Storm Total Snowfall amounts ranged from around 6 to 8 inches, as follows:

In Orange County, amounts ranged from 5.0 inches at Montgomery, Cornwall-On-The-Hudson, and New Windsor to 7.4 inches at Chester.

In the Bronx, 7.0 inches was measured at Riverdale.  In extreme Southern Westchester County, snowfall ranged from 6.0 inches at Bronxville to 6.5 inches at Yonkers.

In Manhattan, snowfall amounts ranged from 5.2 inches at Bryant Park to 5.7 inches at the Central Park Zoo.

In Staten Island, snowfall amounts ranged from 5.8 inches at Grasmere to 6.4 inches at Eltingville.

In Brooklyn, snowfall amounts ranged from 5.7 inches at Graves End to 6.3 inches at Brooklyn.

In Queens, amounts ranged from 5.8 inches at John F. Kennedy Airport to 7.0 inches at Far Rockaway.  At LaGuardia Airport, 6.8 inches was measured.

In Nassau County, amounts ranged from 5.5 inches at Lynbrook to 7.0 inches at Farmingdale and West Hempstead.

In Suffolk County, most snowfall amounts ranged from 5.0 inches at Islip Airport, Islip Hamlet, and Manorville to 8.1 inches at Selden.",56
5430911,SOUTHEAST SUFFOLK (ZONE), ,12/27/2004,200,Heavy Snow, , ,0,0,0,0,NY,EST, ,1182723,Z,81,OKX,0,0,TRAINED SPOTTER, , , , , , , , ,12/27/2004,700, , , , ,"","
A low pressure system developed along the Southeast U.S. coast and intensified as it moved northeast, passing about 300 miles southeast of Long Island.  Bands of snow, which became heavy, rotated northwest around this system during Sunday evening, December 26th, before ending early Monday morning.

Snowfall amounts ranged from:

6 to 9 inches across the south fork (from 6.5 inches at Westhampton Beach to 8.7 inches at East Hampton)

5 to 8 inches across the north fork

4 to 6 inches across Western Suffolk County and parts of Nassau County.",57
5430912,NORTHEAST SUFFOLK (ZONE), ,12/27/2004,300,Heavy Snow, , ,0,0,0,0,NY,EST, ,1182723,Z,79,OKX,0,0,TRAINED SPOTTER, , , , , , , , ,12/27/2004,600, , , , ,"","
A low pressure system developed along the Southeast U.S. coast and intensified as it moved northeast, passing about 300 miles southeast of Long Island.  Bands of snow, which became heavy, rotated northwest around this system during Sunday evening, December 26th, before ending early Monday morning.

Snowfall amounts ranged from:

6 to 9 inches across the south fork (from 6.5 inches at Westhampton Beach to 8.7 inches at East Hampton)

5 to 8 inches across the north fork

4 to 6 inches across Western Suffolk County and parts of Nassau County.",58
