EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER,,,
5229893,WESTERN ALBANY (ZONE), ,02/05/2001,1400,Winter Storm, , ,0,0,0,0,NY,EST, ,1110884,Z,51,ALY,0,0,TRAINED SPOTTER, , , , , , , , ,02/05/2001,2300, , , , ,,"Two areas of low pressure, one centered over the Ohio valley and the other in Florida, merged into one storm off the North Carolina coast by early Feburary 5th. This potent storm further intensified as it moved up the eastern seaboard to become the season's second major nor'easter. The air was cold enough for most of the precipitation to fall as snow with this storm, though a little sleet did mix in across the Mid Hudson Valley. A swath of heavy snowfall, accumulating 7 inches or more, fell across much of eastern New York.  A stripe of very heavy snow fell across portions of the Mid Hudson Valley and Taconic Hills. In these areas, snowfall rates exceeded 4 inches per hour during the height of the storm, which took place during the later afternoon hours. A foot  or more of snow accumulated there by the time the storm ended later in the evening.  
	Specific reports included 8.1 inches of snowfall at the Albany International Airport, a new daily snowfall record for the 5th. The snow resulted in about 50 canceled flights. 7 inches of snow fell at Esperance in Schoharie county as well as Saratoga Springs in Saratoga county. 13.1 inches fell at Platte Clove, Greene county. In Dutchess county, Pawling reported 18.5 inches and Red Hook 13.  Stephentown in Rennselaer county was buried with 20.3 inches.          
	The storm closed many schools and some businesses. There were many vehicular accidents, including a spectacualr crash involving four tractor trailers, on the Adirondack Northway,  between exit 22 and 23.  
	The following day, temperatures rose to above freezing which made the snow removal easier.",38,,,
5229881,EASTERN ALBANY (ZONE), ,02/05/2001,1400,Winter Storm, , ,0,0,0,0,NY,EST, ,1110884,Z,52,ALY,0,0,OFFICIAL NWS OBS., , , , , , , , ,02/06/2001,0, , , , ,,"Two areas of low pressure, one centered over the Ohio valley and the other in Florida, merged into one storm off the North Carolina coast by early Feburary 5th. This potent storm further intensified as it moved up the eastern seaboard to become the season's second major nor'easter. The air was cold enough for most of the precipitation to fall as snow with this storm, though a little sleet did mix in across the Mid Hudson Valley. A swath of heavy snowfall, accumulating 7 inches or more, fell across much of eastern New York.  A stripe of very heavy snow fell across portions of the Mid Hudson Valley and Taconic Hills. In these areas, snowfall rates exceeded 4 inches per hour during the height of the storm, which took place during the later afternoon hours. A foot  or more of snow accumulated there by the time the storm ended later in the evening.  
	Specific reports included 8.1 inches of snowfall at the Albany International Airport, a new daily snowfall record for the 5th. The snow resulted in about 50 canceled flights. 7 inches of snow fell at Esperance in Schoharie county as well as Saratoga Springs in Saratoga county. 13.1 inches fell at Platte Clove, Greene county. In Dutchess county, Pawling reported 18.5 inches and Red Hook 13.  Stephentown in Rennselaer county was buried with 20.3 inches.          
	The storm closed many schools and some businesses. There were many vehicular accidents, including a spectacualr crash involving four tractor trailers, on the Adirondack Northway,  between exit 22 and 23.  
	The following day, temperatures rose to above freezing which made the snow removal easier.",39,,,
5234120,WESTERN ALBANY (ZONE), ,03/05/2001,1100,Winter Storm, , ,0,0,0,0,NY,EST, ,1111904,Z,51,ALY,0,0,TRAINED SPOTTER, , , , , , , , ,03/06/2001,1400, , , , ,,"A large storm center formed off the mid Atlantic coast on the morning of March 5. The low proceeded slowly to the north, off the DelMarVa peninsula, then the coast of New Jersey, and reached just south of  central Long Island by late in the day. During the overnight hours, a strong upper level disturbance, diving south from the eastern Great Lakes, added energy to the storm and forced it  to temporarily track to the west and nearly stall near New York city.  The cyclone pulled southeast away from Long Island later on March 6. This storm became the biggest nor'easter of the winter season as it  produced an extended period of moderate to heavy snow, starting late Sunday night  and not completely ending until  the following Tuesday evening. In fact, in many places across eastern New  York, this was the heaviest snowfall since the Blizzard of 93. Some sleet, and even freezing rain mixed in for a while Monday, from Albany southward. However the bulk of the preciptation fell as snow. The heaviest snow fell overnight from March 5th to the 6th, when 2 to 3 inch/hour snowfall rates were observed in many  places. 
	After the two day snowstorm was finished, a general one to two feet of snow blanketed the region, with a noteworthy band of even heavier amounts across the Lake George Saratoga region, westward into the Mohawk Valley, as well as across the western Adirondacks. 
	Specific snowfall amounts included 17.1 inches officially at Albany. This was the 5th greatest snowstorm in March history.  In Columbia county, East Chatham reported 16.1 inches. Millbrook in Dutchess County had 10.3 while New Paltz in Ulster County accumulated 17. Much heavier amounts included Gloversville with 25.2 inches, and Northville with 22, both located in Fulton County. In western Greene County, 25 inches fell at Prattsville and 26 at Windham. The city of Saratoga Springs was buried with 26 inches while Bolton Landing, Warren County, had 28 inches. The highest storm total was Whitehall in Washington County with a storm total of 29.8 inches!       
	The storm virtually shut the school system down for two days and disrupted most businesses. While the Albany International  Airport was never officially closed, more than 100 flights were cancelled during the two day storm. Since the storm struck early, and was well forecast, N.Y.D.O.T. crews were able to keep major roadways open. Many people heeded the warnings, and remained off the roads, which actually led to an unsual paucity of weather related accidents. Very few, if any, power outages were reported.   
	Two factors made the ardous snowfall removal a bit easier. First, temperatures rose  slightly above freezing  after the storm. Second, there was a limited amount of wind. Some wind at the storm's departure, did produce blowing and little drifting of the snow, mainly in outlying regions. However, the magnitude of wind fell well short of blizzard criteria.",40,,,
5236863,EASTERN ALBANY (ZONE), ,03/05/2001,1400,Winter Storm, , ,0,0,0,0,NY,EST, ,1111904,Z,52,ALY,0,0,OFFICIAL NWS OBS., , , , , , , , ,03/06/2001,1400, , , , ,,"A large storm center formed off the mid Atlantic coast on the morning of March 5. The low proceeded slowly to the north, off the DelMarVa peninsula, then the coast of New Jersey, and reached just south of  central Long Island by late in the day. During the overnight hours, a strong upper level disturbance, diving south from the eastern Great Lakes, added energy to the storm and forced it  to temporarily track to the west and nearly stall near New York city.  The cyclone pulled southeast away from Long Island later on March 6. This storm became the biggest nor'easter of the winter season as it  produced an extended period of moderate to heavy snow, starting late Sunday night  and not completely ending until  the following Tuesday evening. In fact, in many places across eastern New  York, this was the heaviest snowfall since the Blizzard of 93. Some sleet, and even freezing rain mixed in for a while Monday, from Albany southward. However the bulk of the preciptation fell as snow. The heaviest snow fell overnight from March 5th to the 6th, when 2 to 3 inch/hour snowfall rates were observed in many  places. 
	After the two day snowstorm was finished, a general one to two feet of snow blanketed the region, with a noteworthy band of even heavier amounts across the Lake George Saratoga region, westward into the Mohawk Valley, as well as across the western Adirondacks. 
	Specific snowfall amounts included 17.1 inches officially at Albany. This was the 5th greatest snowstorm in March history.  In Columbia county, East Chatham reported 16.1 inches. Millbrook in Dutchess County had 10.3 while New Paltz in Ulster County accumulated 17. Much heavier amounts included Gloversville with 25.2 inches, and Northville with 22, both located in Fulton County. In western Greene County, 25 inches fell at Prattsville and 26 at Windham. The city of Saratoga Springs was buried with 26 inches while Bolton Landing, Warren County, had 28 inches. The highest storm total was Whitehall in Washington County with a storm total of 29.8 inches!       
	The storm virtually shut the school system down for two days and disrupted most businesses. While the Albany International  Airport was never officially closed, more than 100 flights were cancelled during the two day storm. Since the storm struck early, and was well forecast, N.Y.D.O.T. crews were able to keep major roadways open. Many people heeded the warnings, and remained off the roads, which actually led to an unsual paucity of weather related accidents. Very few, if any, power outages were reported.   
	Two factors made the ardous snowfall removal a bit easier. First, temperatures rose  slightly above freezing  after the storm. Second, there was a limited amount of wind. Some wind at the storm's departure, did produce blowing and little drifting of the snow, mainly in outlying regions. However, the magnitude of wind fell well short of blizzard criteria.",41,,,
5236869,WESTERN ALBANY (ZONE), ,03/09/2001,1600,Winter Storm, , ,0,0,0,0,NY,EST, ,1111908,Z,51,ALY,0,0,TRAINED SPOTTER, , , , , , , , ,03/10/2001,100, , , , ,,"Just as eastern New York State had recovered from the big snowstorm, another nor'easter moved up the coast, forming off the New Jersey coast early on Friday, March 9th, and  reaching Cape Cod shortly after midnight. This storm was not nearly as powerful as its predecessor, nor did it include as much moisture. Snowfall amounts were somewhat elevation dependent and the snow had a high water content. 
	A swath of 6-12 inches fell across the Catskills, Mohawk Valley  northward to Saratoga Springs and portions of the eastern Taconics. Specific amounts included 7 inches at Voorheesville in Albany county, 7 inches at Brainard in Columbia county, 7.5 inches in the city of Schenectady, 8.5 inches in Northville, Fulton county ,10 inches at both Windham, Green county and Slide Mountain in Ulster County.
	The weight of snow, combined with the earlier storm, caused the roof of a cold-storage leather facility  plant to collapse. around 3:30 PM. The  plant is located on Harrison Street in Gloversville, Fulton County.  No injuries were reported to the National Weather Service from that incident. 
	Since the storm fell at the beginning of the weekend, its impact on the region was somewhat minimized. Twenty-five vehicles became stuck on Corinth Mountain Road, in Saratoga County, but with no injuries or damage to the vehicles.",42,,,
5274592,EASTERN ALBANY (ZONE), ,12/09/2001,0,Winter Storm, , ,0,0,0,0,NY,EST, ,1125068,Z,52,ALY,0,0,OFFICIAL NWS OBS., , , , , , , , ,12/09/2001,600, , , , ,,"An area of low pressure developed along a stalled front, which was located south of the Mason-Dixon Line, late on December 8th. This low had lots of subtropical moisture to work with, as it moved east along the front, then off the Mid Atlantic coast by Sunday, December 9th. The air was cold enough for mostly snow across interior eastern New York and adjacent western New England.  A band of heavier  snowfall,  4 to 8 inches, accumulated across the Greater Capital District. Some specific snowfall amounts in Albany County included 7.4 inches at both Albany International Airport and the Town of Guilderland. In Rennsalaer County, 7 inches fell at Melrose. In southern Saratoga County 7 inches of snow accumulated in Waterford, and 8 in Clifton Park. In eastern Schenectady County, 7 inches fell in Glenville and 8 in Niskayuna. Since the snow fell during a weekend, and much of it initially melted on roadways, travel disruptions were minimized.",43,,,
5279666,WESTERN ALBANY (ZONE), ,01/06/2002,2200,Winter Storm, , ,0,0,0,0,NY,EST, ,1130764,Z,51,ALY,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , , ,01/07/2002,1400, , , , ,,"A compact low pressure area developed across the Gulf States on Sunday, January 6. This storm loaded up with Gulf of Mexico moisture,  then swiftly tracked up along the Atlantic seaboard, and was already in the Gulf of Maine by Monday morning.  The upper level support to this system moved across the region during the day Monday and brought another round of lighter snow.  While the two systems never really did evolve into an especially powerful storm, they did manage to produce one of the biggest January  snowstorms in recent memory over sections of eastern New York.   Snow, in excess of a foot, fell across portions of the eastern Mohawk Valley and Capital District. What was unusual was the intensity of heavy snow that fell late Sunday evening.  Eight inches fell in just two hours time at Albany!  The official storm total was 17.4 inches, the 5th biggest January snowstorm on record.  Other snowfall totals included East Chatham, in Columbia County  with 15 inches, and Slide Mountain in Green County with 17 inches.  Further south, the swath of snow was in the 6-12 inch range with Poughkeepsie, in Dutchess County, receiving 8.1 inches.  Much lighter snow, below the winter  storm  threshold, fell north of Saratoga Springs.  
	The snow was heavy and wet, and caused up to 2,000 power outages across the region. While the brunt of the storm fell during Sunday night, the lighter round on Monday, coupled with falling temperatures, produced icy roads. The slick surfaces produced a plethora of  vehicular accidents, some of which were fatal. While the Albany International Airport remained opened, some flights were cancelled throughout the storm, and many more delayed.",44
5279654,EASTERN ALBANY (ZONE), ,01/06/2002,2200,Winter Storm, , ,0,0,0,0,NY,EST, ,1130764,Z,52,ALY,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , , ,01/07/2002,1400, , , , ,,"A compact low pressure area developed across the Gulf States on Sunday, January 6. This storm loaded up with Gulf of Mexico moisture,  then swiftly tracked up along the Atlantic seaboard, and was already in the Gulf of Maine by Monday morning.  The upper level support to this system moved across the region during the day Monday and brought another round of lighter snow.  While the two systems never really did evolve into an especially powerful storm, they did manage to produce one of the biggest January  snowstorms in recent memory over sections of eastern New York.   Snow, in excess of a foot, fell across portions of the eastern Mohawk Valley and Capital District. What was unusual was the intensity of heavy snow that fell late Sunday evening.  Eight inches fell in just two hours time at Albany!  The official storm total was 17.4 inches, the 5th biggest January snowstorm on record.  Other snowfall totals included East Chatham, in Columbia County  with 15 inches, and Slide Mountain in Green County with 17 inches.  Further south, the swath of snow was in the 6-12 inch range with Poughkeepsie, in Dutchess County, receiving 8.1 inches.  Much lighter snow, below the winter  storm  threshold, fell north of Saratoga Springs.  
	The snow was heavy and wet, and caused up to 2,000 power outages across the region. While the brunt of the storm fell during Sunday night, the lighter round on Monday, coupled with falling temperatures, produced icy roads. The slick surfaces produced a plethora of  vehicular accidents, some of which were fatal. While the Albany International Airport remained opened, some flights were cancelled throughout the storm, and many more delayed.",45
5279739,WESTERN ALBANY (ZONE), ,01/31/2002,1200,Winter Storm, , ,0,0,0,0,NY,EST, ,1130768,Z,51,ALY,0,0,TRAINED SPOTTER, , , , , , , , ,01/31/2002,2359, , , , ,,"An area of low pressure, in the Ohio Valley, developed along a strong stationary boundary on January 31. The storm then tracked northeast through the Saint Lawrence Valley by the end of the day and month.  With cold shallow air in place over New York State, and warm moist air being forced over the cold dome, the stage was set for a potpourri of wintry precipitation. Snow and sleet  develped across eastern New York during the morning  hours of the 31st.  The combination of snow and sleet, followed by freezing rain, produced over half an inch of water equivalent from the Capital District northward, resulting in very slick roadways and travel disruptions as well as business and school closures.  A swath of 3 to 7 inches of snow and sleet accumulated north of the Capital District and Mohawk Valley, followed by up to three quarters of an inch of ice accretion.  Further south, in the immediate Capital District and Mohawk Valley, only 1-3 inches of snow  and sleet fell, followed by a lighter coating of ice.  However, even what seemed a minor accumulation wrought havoc as it was difficult to remove.  The weight of the snow and ice managed to damage the roof  of The Up to Par Golf and Sports Dome, located off Route 5, in the town of Schuyler, Herkimer County.",46,,,
5279676,EASTERN ALBANY (ZONE), ,01/31/2002,1200,Winter Storm, , ,0,0,0,0,NY,EST, ,1130768,Z,52,ALY,0,0,OFFICIAL NWS OBS., , , , , , , , ,01/31/2002,2359, , , , ,,"An area of low pressure, in the Ohio Valley, developed along a strong stationary boundary on January 31. The storm then tracked northeast through the Saint Lawrence Valley by the end of the day and month.  With cold shallow air in place over New York State, and warm moist air being forced over the cold dome, the stage was set for a potpourri of wintry precipitation. Snow and sleet  develped across eastern New York during the morning  hours of the 31st.  The combination of snow and sleet, followed by freezing rain, produced over half an inch of water equivalent from the Capital District northward, resulting in very slick roadways and travel disruptions as well as business and school closures.  A swath of 3 to 7 inches of snow and sleet accumulated north of the Capital District and Mohawk Valley, followed by up to three quarters of an inch of ice accretion.  Further south, in the immediate Capital District and Mohawk Valley, only 1-3 inches of snow  and sleet fell, followed by a lighter coating of ice.  However, even what seemed a minor accumulation wrought havoc as it was difficult to remove.  The weight of the snow and ice managed to damage the roof  of The Up to Par Golf and Sports Dome, located off Route 5, in the town of Schuyler, Herkimer County.",47,,,
5284889,WESTERN ALBANY (ZONE), ,03/20/2002,1600,Winter Storm, , ,0,0,0,0,NY,EST, ,1132306,Z,51,ALY,0,0,TRAINED SPOTTER, , , , , , , , ,03/20/2002,1800, , , , ,,"An area of low pressure developed in the Ohio Valley early on March 20th.  The low then tracked east along the Mason-Dixon line during the day, and off the mid Atlantic coast by evening.  Moisture from both the Gulf of Mexico and Atlantic ocean was drawn into the storm.  The air was just cold enough for the preciptation to fall mostly in the form of snow across eastern New York.  This snowstorm, on the first day of astronomical spring, was elevation dependent,  as a swath of  6 to 12 inches accumulated across the higher terrain of the Catskills and Western Adirodonacks as well as the northern rim of the Mohawk Valley.  Some specific snowfall amounts included 7.0 inches at Northville, Fulton County, 8 at  Phoenicia, Ulster County, 9.7 at Galway, Saratoga County, and 11.8 inches at Platte Clove in Greene County.  The snowstorm produced quite a few vehicular accidents. However, no other significant  problems were reported to the National Weather Service office at Albany, NY.",48,,,
5322749,WESTERN ALBANY (ZONE), ,11/17/2002,0,Winter Storm, , ,0,0,10000,0,NY,EST, ,1144609,Z,51,ALY,0,0,TRAINED SPOTTER, , , , , , , , ,11/17/2002,900, , , , ,,"A strong nor'easter developed off Cape Hatteras on Saturday, November 16. The low pressure center then slowly moved north along the coast, reaching Cape Cod by late November 17. At the same time, a shallow layer of arctic air bled south from eastern Canada. The air was cold enough to produce a heavy wintery mix of precipitation during a good portion of the storm across eastern New York. Initially, the precipitation fell as snow, or snow and sleet mixed. A 1-3 inch swath of snow was observed from about Albany southward. A 3-6 inch swath of snow fell north of Albany. As warmer air worked in aloft, the snow changed to sleet, then freezing rain. Freezing rain was more extensive south of Albany, where up to 58,000 customers lost power in the Mid Hudson Valley. Ice accretion was between one-half and one inch. Western Ulster County was especially hard hit where in addition to the ice, winds frequently gusted to 30 mph and, with lingering leaves on the trees, brought many trees and power lines down. Further north, the combination of snow, sleet and freezing rain still caused up to 1,000 customers in the Lake George Saratoga region to loose power, and spotty power losses elsewhere in the Capital District. In addition, there was a loss of significant limbs on trees and dangerous travel conditions. As warmer air worked in, temperatures finally reached above the freezing mark across the region, putting an end to the winter precipitation on Sunday morning. However, on the back side of the storm, additional snow fell. While these additional accumulations were relatively minor, the snow did produce tricky travel again late Sunday into early Monday. Some customers in the Mid Hudson Valley were without power for several days.",49,,,
5322678,EASTERN ALBANY (ZONE), ,11/17/2002,0,Winter Storm, , ,0,0,10000,0,NY,EST, ,1144609,Z,52,ALY,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , , ,11/17/2002,900, , , , ,,"A strong nor'easter developed off Cape Hatteras on Saturday, November 16. The low pressure center then slowly moved north along the coast, reaching Cape Cod by late November 17. At the same time, a shallow layer of arctic air bled south from eastern Canada. The air was cold enough to produce a heavy wintery mix of precipitation during a good portion of the storm across eastern New York. Initially, the precipitation fell as snow, or snow and sleet mixed. A 1-3 inch swath of snow was observed from about Albany southward. A 3-6 inch swath of snow fell north of Albany. As warmer air worked in aloft, the snow changed to sleet, then freezing rain. Freezing rain was more extensive south of Albany, where up to 58,000 customers lost power in the Mid Hudson Valley. Ice accretion was between one-half and one inch. Western Ulster County was especially hard hit where in addition to the ice, winds frequently gusted to 30 mph and, with lingering leaves on the trees, brought many trees and power lines down. Further north, the combination of snow, sleet and freezing rain still caused up to 1,000 customers in the Lake George Saratoga region to loose power, and spotty power losses elsewhere in the Capital District. In addition, there was a loss of significant limbs on trees and dangerous travel conditions. As warmer air worked in, temperatures finally reached above the freezing mark across the region, putting an end to the winter precipitation on Sunday morning. However, on the back side of the storm, additional snow fell. While these additional accumulations were relatively minor, the snow did produce tricky travel again late Sunday into early Monday. Some customers in the Mid Hudson Valley were without power for several days.",50
5324713,EASTERN ALBANY (ZONE), ,12/11/2002,2200,Winter Storm, , ,0,0,0,0,NY,EST, ,1146101,Z,52,ALY,0,0,TRAINED SPOTTER, , , , , , , , ,12/12/2002,500, , , , ,,"A fast moving low pressure system tracked northeast along the eastern seaboard on December 11. While the surface low was fairly weak, it brought a nasty winter mix of precipitation to much of eastern New York. Following on the heels of the surface storm, a compact upper air low brought a burst of heavy snow across the Catskills, Mohawk Valley and Greater Capital District, mainly on the west side of the Hudson River. Snowfall rates reached up to 3 inches per hour across much of the area and some thundersnow was reported. Storm total accumulations exceeded a foot across Western Greene County where East Jewitt and Windham both reported 15 inches. Other snowfall accumulations included 6.3 inches at Albany and 10.0 inches at Knox, both in Albany County,  10.0 inches in Conklingville, Saratoga County and 13 inches in Cobleskill, Schoharie County. The combination of the ice, sleet and heavy wet snow resulted in some spotty power outages and many school delays or closings.",51,,,
5324725,WESTERN ALBANY (ZONE), ,12/11/2002,2200,Winter Storm, , ,0,0,0,0,NY,EST, ,1146101,Z,51,ALY,0,0,TRAINED SPOTTER, , , , , , , , ,12/12/2002,500, , , , ,,"A fast moving low pressure system tracked northeast along the eastern seaboard on December 11. While the surface low was fairly weak, it brought a nasty winter mix of precipitation to much of eastern New York. Following on the heels of the surface storm, a compact upper air low brought a burst of heavy snow across the Catskills, Mohawk Valley and Greater Capital District, mainly on the west side of the Hudson River. Snowfall rates reached up to 3 inches per hour across much of the area and some thundersnow was reported. Storm total accumulations exceeded a foot across Western Greene County where East Jewitt and Windham both reported 15 inches. Other snowfall accumulations included 6.3 inches at Albany and 10.0 inches at Knox, both in Albany County,  10.0 inches in Conklingville, Saratoga County and 13 inches in Cobleskill, Schoharie County. The combination of the ice, sleet and heavy wet snow resulted in some spotty power outages and many school delays or closings.",52,,,
5325580,WESTERN ALBANY (ZONE), ,12/25/2002,1500,Winter Storm, , ,0,0,0,0,NY,EST, ,1146097,Z,51,ALY,0,0,TRAINED SPOTTER, , , , , , , , ,12/26/2002,400, , , , ,,"A low pressure area from the Mississippi Valley moved northeastward and rapidly redeveloped along the North Carolina coast by early on Christmas morning. The storm dramatically deepened as it tracked northeast along the atlantic coast and reached just south of eastern Long Island by late Christmas night. With plenty of cold polar air in place, the stage was set for a record breaking snowstorm across eastern New York, the biggest snowstorm since the Superstorm of 93. The snow began in earnest before midday across the Catskills and Mohawk Valley, and overspread the remainder of eastern New York by the afternoon. During the late day and evening hours, snowfall rates averaged 1 to 3 inches per hour while an intense narrow band, with rates up to 5 inches per hour, set up across Southern Herkimer and Montgomery counties. The bulk of the crippling snowstorm fell in about a 15 hour period, winding down a little after midnight on December 26. A little sleet mixed in across the Hudson Valley during the early portions of the storm, but snow was the primary precipitation type. Snowfall amounts ranged from nearly 3 feet across portions of the Mohawk Valley and extreme southern Herkimer County, to about 2 feet in the Capital District and around a foot or less well south from Poughkeepsie south, and from Glens Falls north. There was a sharp cutoff where the accumulating snow fell across northern Herkimer and northern Hamilton counties, but the majority of population in both these counties were still impacted by 7 or more inches of snow.  A few specific snowfall amounts included 21.0 inches at Albany in Albany County, 8.8 inches at Beacon, Dutchess County, 25.0 inches at Niskayuna, Schenectady County and 23 inches at Cobleskill, in Schoharie County. The maximum amount reported from this storm was 34.0 inches in Cedarville, in southern Herkimer County. The 19.2 inches of snow that fell on Christmas Day easily smashed the 13.8 inch Christmas day record previously set in 1978. It was the ninth greatest snowstorm in Albany's history. Not only did the snow come down at a furious clip, but 15 to 30 mph wind gusts produced some blowing and drifting of the snow and travel was next to impossible during the height of the storm. Near blizzard conditions were noted across the higher terrain, where winds briefly gusted to 50 mph.  Many vehicular accidents were reported and many vehicles became stuck or went off roadways. At one point, the New York State Thruway was closed between the cities of Catskill and Syracuse. Many other roads like Highway 5S were closed as well as all county roads in Schenectady County. A general state of emergency was declared in portions of Herkimer, Montgomery and Schenectady counties. Ninety five percent of the flights were cancelled out of Albany International Airport, stranding many at the airport through Christmas night. A transformer malfunction left 2,600 customers in the dark in the Ballston Spa area with spotty power outages noted elsewhere. The snow removal cost was estimated at 310,00 dollars in the city of Schenectady, and it took days for many side roads to be plowed. In the city of Albany the estimated cost of the snow removal was 250,000 dollars.",53,,,
5325563,EASTERN ALBANY (ZONE), ,12/25/2002,1500,Winter Storm, , ,0,0,0,0,NY,EST, ,1146097,Z,52,ALY,0,0,TRAINED SPOTTER, , , , , , , , ,12/26/2002,400, , , , ,,"A low pressure area from the Mississippi Valley moved northeastward and rapidly redeveloped along the North Carolina coast by early on Christmas morning. The storm dramatically deepened as it tracked northeast along the atlantic coast and reached just south of eastern Long Island by late Christmas night. With plenty of cold polar air in place, the stage was set for a record breaking snowstorm across eastern New York, the biggest snowstorm since the Superstorm of 93. The snow began in earnest before midday across the Catskills and Mohawk Valley, and overspread the remainder of eastern New York by the afternoon. During the late day and evening hours, snowfall rates averaged 1 to 3 inches per hour while an intense narrow band, with rates up to 5 inches per hour, set up across Southern Herkimer and Montgomery counties. The bulk of the crippling snowstorm fell in about a 15 hour period, winding down a little after midnight on December 26. A little sleet mixed in across the Hudson Valley during the early portions of the storm, but snow was the primary precipitation type. Snowfall amounts ranged from nearly 3 feet across portions of the Mohawk Valley and extreme southern Herkimer County, to about 2 feet in the Capital District and around a foot or less well south from Poughkeepsie south, and from Glens Falls north. There was a sharp cutoff where the accumulating snow fell across northern Herkimer and northern Hamilton counties, but the majority of population in both these counties were still impacted by 7 or more inches of snow.  A few specific snowfall amounts included 21.0 inches at Albany in Albany County, 8.8 inches at Beacon, Dutchess County, 25.0 inches at Niskayuna, Schenectady County and 23 inches at Cobleskill, in Schoharie County. The maximum amount reported from this storm was 34.0 inches in Cedarville, in southern Herkimer County. The 19.2 inches of snow that fell on Christmas Day easily smashed the 13.8 inch Christmas day record previously set in 1978. It was the ninth greatest snowstorm in Albany's history. Not only did the snow come down at a furious clip, but 15 to 30 mph wind gusts produced some blowing and drifting of the snow and travel was next to impossible during the height of the storm. Near blizzard conditions were noted across the higher terrain, where winds briefly gusted to 50 mph.  Many vehicular accidents were reported and many vehicles became stuck or went off roadways. At one point, the New York State Thruway was closed between the cities of Catskill and Syracuse. Many other roads like Highway 5S were closed as well as all county roads in Schenectady County. A general state of emergency was declared in portions of Herkimer, Montgomery and Schenectady counties. Ninety five percent of the flights were cancelled out of Albany International Airport, stranding many at the airport through Christmas night. A transformer malfunction left 2,600 customers in the dark in the Ballston Spa area with spotty power outages noted elsewhere. The snow removal cost was estimated at 310,00 dollars in the city of Schenectady, and it took days for many side roads to be plowed. In the city of Albany the estimated cost of the snow removal was 250,000 dollars.",54,,,
5338245,WESTERN ALBANY (ZONE), ,01/01/2003,2200,Winter Storm, , ,0,0,0,0,NY,EST, ,1146721,Z,51,ALY,0,0,TRAINED SPOTTER, , , , , , , , ,01/02/2003,400, , , , ,,"A low pressure area formed in the Ohio Valley, along a stationary front, early on New Years Day. The storm deepened as it tracked northeastward, reaching east of Cape Cod shortly after midnight. This storm initially brought rain to most of eastern New York. However, as a shallow arctic airmass slowly bled southward from a high in eastern Canada, the rain changed to freezing rain across the higher terrain, then the valley locations, by late New Year's Day. As the colder air became more entrenched, the precipitation gradually switched to sleet and finally to snow after midnight. Snowfall amounts were minor, only 1 to 3 inches. However, sleet and especially freezing rain, produced ice accretions up to half an inch thick. The ice buildup did produce some spotty power outages. About 2500 customers were without power in the Mid Hudson Valley and a few more elsewhere. The combination of ice and a little wind, brought down a few trees and large limbs as well.",55,,,
5338238,EASTERN ALBANY (ZONE), ,01/01/2003,2200,Winter Storm, , ,0,0,0,0,NY,EST, ,1146721,Z,52,ALY,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , , ,01/02/2003,400, , , , ,,"A low pressure area formed in the Ohio Valley, along a stationary front, early on New Years Day. The storm deepened as it tracked northeastward, reaching east of Cape Cod shortly after midnight. This storm initially brought rain to most of eastern New York. However, as a shallow arctic airmass slowly bled southward from a high in eastern Canada, the rain changed to freezing rain across the higher terrain, then the valley locations, by late New Year's Day. As the colder air became more entrenched, the precipitation gradually switched to sleet and finally to snow after midnight. Snowfall amounts were minor, only 1 to 3 inches. However, sleet and especially freezing rain, produced ice accretions up to half an inch thick. The ice buildup did produce some spotty power outages. About 2500 customers were without power in the Mid Hudson Valley and a few more elsewhere. The combination of ice and a little wind, brought down a few trees and large limbs as well.",56
