EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER,,,
554774,SOUTHWEST SUFFOLK (ZONE), ,01/26/2015,700,Winter Storm, , ,0,0,0,0,NY,EST-5, ,92584,Z,80,OKX,0,0,Official NWS Observations, , , , , , , , ,01/27/2015,1200, , , , ,"MacArthur Airport reported 24.8 inches of snowfall. Trained spotters and the public also reported snowfall of 16 to 26 inches. North winds gusted to 50 mph at MacArthur Airport, with blowing and drifting of snow.","A potent Alberta Clipper low moved from southwestern Canada on January 24th to the Plains states and Ohio Valley on the 25th. The low then redeveloped off the Mid Atlantic coast on the 26th and rapidly intensified into a strong nor'easter, bringing heavy snow and strong winds to much of southeastern New York, and blizzard conditions to Suffolk County.",27,,,
554775,NORTHEAST SUFFOLK (ZONE), ,01/26/2015,1100,Winter Storm, , ,0,0,0,0,NY,EST-5, ,92584,Z,79,OKX,0,0,Official NWS Observations, , , , , , , , ,01/27/2015,1700, , , , ,"The NWS office in Upton reported snowfall of 17.1 inches. A trained spotter in Orient reported snowfall of 30 inches. North winds gusted to 56 mph at Great Gull Island, with blowing and drifting of snow.","A potent Alberta Clipper low moved from southwestern Canada on January 24th to the Plains states and Ohio Valley on the 25th. The low then redeveloped off the Mid Atlantic coast on the 26th and rapidly intensified into a strong nor'easter, bringing heavy snow and strong winds to much of southeastern New York, and blizzard conditions to Suffolk County.",28,,,
554776,SOUTHEAST SUFFOLK (ZONE), ,01/26/2015,1100,Winter Storm, , ,0,0,0,0,NY,EST-5, ,92584,Z,81,OKX,0,0,Trained Spotter, , , , , , , , ,01/27/2015,1700, , , , ,"The public reported snowfall of 29 inches in Southampton. A trained spotter in Flanders reported snowfall of 22 inches. North winds gusted to 60 mph at Gabreski Airport, with blowing and drifting of snow.","A potent Alberta Clipper low moved from southwestern Canada on January 24th to the Plains states and Ohio Valley on the 25th. The low then redeveloped off the Mid Atlantic coast on the 26th and rapidly intensified into a strong nor'easter, bringing heavy snow and strong winds to much of southeastern New York, and blizzard conditions to Suffolk County.",29,,,
621183,SOUTHWEST SUFFOLK (ZONE), ,01/23/2016,45,Winter Storm, , ,0,0,0,0,NY,EST-5, ,103820,Z,80,OKX,0,0,Official NWS Observations, , , , , , , , ,01/24/2016,315, , , , ,"An NWS employee, the public, and trained spotters reported snowfall of 19 to 26 inches. MacArthur Airport reported snowfall of 23.7 inches. Numerous ASOS and mesonet stations also reported sustained winds of 35 to 45 mph, with gusts as high as 58 mph at Islip Airport and nearby Blue Point.","Low pressure moving across the deep South on Thursday January 21st and Friday January 22nd intensifed and moved off the Mid Atlantic coast on Saturday January 23rd, bringing heavy snow and strong winds to southeast New York, and blizzard conditions to Long Island, New York City, and nearby southern Westchester County.||NY Gov. Cuomo declared a state of emergency early Saturday January 23rd. Metro North and Long Island Railroad service halted at 4 PM Saturday.||In New York City, the blizzard contributed to more than 400 car crashes, and streets were closed to all but emergency vehicles from mid-afternoon Saturday January 23nd until 7 AM Sunday January 24th. Much of the city's mass transit was shut down, along with bridges and tunnels across the city and to/from New Jersey. The Port Authority Bus Terminal, the busy Midtown NYC transportation hub, closed its doors at 4 PM Saturday. Broadway shows announced all Saturday performances were canceled.||Travel in and out of New York City airports lagged through Monday January 25th as airlines pre-emptively cut hundreds of flights. All arrivals and departures were eventually canceled due to severe winter weather conditions at LaGuardia airport, with Kennedy at a virtual standstill as well. More than 1,000 flights out of New York City-area airports were cancelled, including 90% of flights from LaGuardia.",30,,,
621171,NORTHWEST SUFFOLK (ZONE), ,01/23/2016,100,Winter Storm, , ,0,0,0,0,NY,EST-5, ,103820,Z,78,OKX,0,1,Trained Spotter, , , , , , , , ,01/24/2016,315, , , , ,"The public, trained spotters, and NWS cooperative weather observers reported snowfall ranging from 15 to 27 inches. At Eaton's Neck, northeast winds were sustained at 49 mph at noon on Saturday the 23rd, and gusted to 59 mph at 9:55 AM on Saturday the 23rd. At Mount Sinai Harbor, north winds gusted to 42 mph at 7:46 PM on Saturday the 23rd.","Low pressure moving across the deep South on Thursday January 21st and Friday January 22nd intensifed and moved off the Mid Atlantic coast on Saturday January 23rd, bringing heavy snow and strong winds to southeast New York, and blizzard conditions to Long Island, New York City, and nearby southern Westchester County.||NY Gov. Cuomo declared a state of emergency early Saturday January 23rd. Metro North and Long Island Railroad service halted at 4 PM Saturday.||In New York City, the blizzard contributed to more than 400 car crashes, and streets were closed to all but emergency vehicles from mid-afternoon Saturday January 23nd until 7 AM Sunday January 24th. Much of the city's mass transit was shut down, along with bridges and tunnels across the city and to/from New Jersey. The Port Authority Bus Terminal, the busy Midtown NYC transportation hub, closed its doors at 4 PM Saturday. Broadway shows announced all Saturday performances were canceled.||Travel in and out of New York City airports lagged through Monday January 25th as airlines pre-emptively cut hundreds of flights. All arrivals and departures were eventually canceled due to severe winter weather conditions at LaGuardia airport, with Kennedy at a virtual standstill as well. More than 1,000 flights out of New York City-area airports were cancelled, including 90% of flights from LaGuardia.",31,,,
621176,SOUTHEAST SUFFOLK (ZONE), ,01/23/2016,215,Winter Storm, , ,0,0,0,0,NY,EST-5, ,103820,Z,81,OKX,0,0,COOP Observer, , , , , , , , ,01/23/2016,2245, , , , ,"NWS cooperative observers in Westhampton and Riverhead, trained spotters, an NWS employee, and the public reported snowfall of 15 to 22 inches. ASOS and numerous mesonet stations also reported strong northeast winds, highest at Shinnecock Light, with sustained winds of 43 mph and gusts to 58 mph at 12:20 PM Saturday January 23rd.","Low pressure moving across the deep South on Thursday January 21st and Friday January 22nd intensifed and moved off the Mid Atlantic coast on Saturday January 23rd, bringing heavy snow and strong winds to southeast New York, and blizzard conditions to Long Island, New York City, and nearby southern Westchester County.||NY Gov. Cuomo declared a state of emergency early Saturday January 23rd. Metro North and Long Island Railroad service halted at 4 PM Saturday.||In New York City, the blizzard contributed to more than 400 car crashes, and streets were closed to all but emergency vehicles from mid-afternoon Saturday January 23nd until 7 AM Sunday January 24th. Much of the city's mass transit was shut down, along with bridges and tunnels across the city and to/from New Jersey. The Port Authority Bus Terminal, the busy Midtown NYC transportation hub, closed its doors at 4 PM Saturday. Broadway shows announced all Saturday performances were canceled.||Travel in and out of New York City airports lagged through Monday January 25th as airlines pre-emptively cut hundreds of flights. All arrivals and departures were eventually canceled due to severe winter weather conditions at LaGuardia airport, with Kennedy at a virtual standstill as well. More than 1,000 flights out of New York City-area airports were cancelled, including 90% of flights from LaGuardia.",32,,,
621088,NORTHEAST SUFFOLK (ZONE), ,01/23/2016,245,Winter Storm, , ,0,0,0,0,NY,EST-5, ,103820,Z,79,OKX,0,0,Official NWS Observations, , , , , , , , ,01/23/2016,2245, , , , ,"The NWS office in Upton reported snowfall of 18.2 inches. Elsewhere, the public and a trained spotter reported snowfall of 9 to 16 inches. Also, northeast winds at Great Gull Island were sustained at 43 mph at 10:03 AM, with a gust to 54 mph at 11:38 AM.","Low pressure moving across the deep South on Thursday January 21st and Friday January 22nd intensifed and moved off the Mid Atlantic coast on Saturday January 23rd, bringing heavy snow and strong winds to southeast New York, and blizzard conditions to Long Island, New York City, and nearby southern Westchester County.||NY Gov. Cuomo declared a state of emergency early Saturday January 23rd. Metro North and Long Island Railroad service halted at 4 PM Saturday.||In New York City, the blizzard contributed to more than 400 car crashes, and streets were closed to all but emergency vehicles from mid-afternoon Saturday January 23nd until 7 AM Sunday January 24th. Much of the city's mass transit was shut down, along with bridges and tunnels across the city and to/from New Jersey. The Port Authority Bus Terminal, the busy Midtown NYC transportation hub, closed its doors at 4 PM Saturday. Broadway shows announced all Saturday performances were canceled.||Travel in and out of New York City airports lagged through Monday January 25th as airlines pre-emptively cut hundreds of flights. All arrivals and departures were eventually canceled due to severe winter weather conditions at LaGuardia airport, with Kennedy at a virtual standstill as well. More than 1,000 flights out of New York City-area airports were cancelled, including 90% of flights from LaGuardia.",33,,,
680075,NORTHWEST SUFFOLK (ZONE), ,02/09/2017,500,Winter Storm, , ,0,0,0,0,NY,EST-5, ,113563,Z,78,OKX,0,0,Trained Spotter, , , , , , , , ,02/09/2017,1800, , , , ,"Trained spotters, NWS Employees, and the Public reported 12 to 16 inches of snowfall. Winds also gusted to 57 mph at Eatons Neck at 12:20 pm.","Low pressure developed along a cold front over the Middle Atlantic early Thursday, February 9th. The low rapidly intensified as it moved off the Delmarva coast in the morning and then to the south and east of Long Island late morning into the afternoon. The low brought blizzard conditions to Long Island and portions of the Lower Hudson Valley. Heavy snow and strong winds also occurred over the New York City Metro.  ||The blizzard brought delays and cancellations to the regions transportation systems as well as numerous accidents on roadways. The Long Island Railroad had system wide delays and at least 20 trains were cancelled. Several hundred rescues were performed by police and fire departments on Long Island. ||The storm also cancelled approximately 2,000 flights at Kennedy and La Guardia Airports.",34,,,
680076,SOUTHWEST SUFFOLK (ZONE), ,02/09/2017,500,Winter Storm, , ,0,0,0,0,NY,EST-5, ,113563,Z,80,OKX,0,0,Official NWS Observations, , , , , , , , ,02/09/2017,1800, , , , ,"Islip Airport reported 14.3 inches of snow. Trained spotters, NWS Employees, and the Public reported 12 to 16 inches of snowfall. Winds also gusted to 48 mph at the Islip Airport at 1:47 pm.","Low pressure developed along a cold front over the Middle Atlantic early Thursday, February 9th. The low rapidly intensified as it moved off the Delmarva coast in the morning and then to the south and east of Long Island late morning into the afternoon. The low brought blizzard conditions to Long Island and portions of the Lower Hudson Valley. Heavy snow and strong winds also occurred over the New York City Metro.  ||The blizzard brought delays and cancellations to the regions transportation systems as well as numerous accidents on roadways. The Long Island Railroad had system wide delays and at least 20 trains were cancelled. Several hundred rescues were performed by police and fire departments on Long Island. ||The storm also cancelled approximately 2,000 flights at Kennedy and La Guardia Airports.",35,,,
680079,NORTHEAST SUFFOLK (ZONE), ,02/09/2017,600,Winter Storm, , ,0,0,0,0,NY,EST-5, ,113563,Z,79,OKX,0,0,Trained Spotter, , , , , , , , ,02/09/2017,1900, , , , ,"Trained spotters and the Public reported 10 to 13 inches of snowfall. Winds also gusted to 50 mph at Sag Harbor at 1:00 pm, and to 45 mph at Orient at 12:05 pm.","Low pressure developed along a cold front over the Middle Atlantic early Thursday, February 9th. The low rapidly intensified as it moved off the Delmarva coast in the morning and then to the south and east of Long Island late morning into the afternoon. The low brought blizzard conditions to Long Island and portions of the Lower Hudson Valley. Heavy snow and strong winds also occurred over the New York City Metro.  ||The blizzard brought delays and cancellations to the regions transportation systems as well as numerous accidents on roadways. The Long Island Railroad had system wide delays and at least 20 trains were cancelled. Several hundred rescues were performed by police and fire departments on Long Island. ||The storm also cancelled approximately 2,000 flights at Kennedy and La Guardia Airports.",36,,,
680080,SOUTHEAST SUFFOLK (ZONE), ,02/09/2017,600,Winter Storm, , ,0,0,0,0,NY,EST-5, ,113563,Z,81,OKX,0,0,Trained Spotter, , , , , , , , ,02/09/2017,1900, , , , ,"Trained spotters, an NWS Employee, and the Public reported 10 to 13 inches of snowfall. Winds also gusted to 66 mph at Mecox at 12:25 pm, 61 mph in the Hampton Bays at 12:35 pm, and 49 mph at Westhampton Beach Airport at 12:26 pm.","Low pressure developed along a cold front over the Middle Atlantic early Thursday, February 9th. The low rapidly intensified as it moved off the Delmarva coast in the morning and then to the south and east of Long Island late morning into the afternoon. The low brought blizzard conditions to Long Island and portions of the Lower Hudson Valley. Heavy snow and strong winds also occurred over the New York City Metro.  ||The blizzard brought delays and cancellations to the regions transportation systems as well as numerous accidents on roadways. The Long Island Railroad had system wide delays and at least 20 trains were cancelled. Several hundred rescues were performed by police and fire departments on Long Island. ||The storm also cancelled approximately 2,000 flights at Kennedy and La Guardia Airports.",37,,,
736957,NORTHWEST SUFFOLK (ZONE), ,01/04/2018,300,Winter Storm, , ,0,0,0,0,NY,EST-5, ,122899,Z,78,OKX,0,0,CoCoRaHS, , , , , , , , ,01/04/2018,2030, , , , ,"CoCoRaHS observers, trained spotters, and the public reported 10 to 16 inches of snowfall. The nearby Republic Airport ASOS in East Farmingdale measured a 59 MPH wind gust at 12:06 PM. Winds frequently gusted 40 to 50 MPH during the peak of the winter storm.","The development of the blizzard/winter storm began along the southeast coast on Wednesday January 3, 2018. An amplifying upper level trough spawned the development of low pressure off the coast of Florida. The low pressure rapidly intensified on Wednesday night through Thursday January 4, 2018 as it moved north-northeast along the coast. The low passed just east of the 40��N 70��W benchmark Thursday afternoon. The central pressure when the storm developed was around 1004 millibars at 1 pm Wednesday. 24 hours later, the central pressure fell to around 950 mb, approximately a 54 millibar drop. The rapid intensification of the storm led to heavy snow, strong winds, and blizzard conditions over Long Island, and in Queens in New York City and the Lower Hudson Valley. Near-blizzard conditions occurred across Manhattan, the Bronx, and Brooklyn. Thundersnow was also observed across eastern Long Island. ||Thousands of flights were cancelled on January 4, 2018 and nearly 900 were cancelled the day after the blizzard. System-wide delays and cancellations occurred on the Long Island Railroad and Metro North Railroad. There were also numerous accidents on across southeast New York.  Thousands of homes and businesses also lost power.",38,,,
736960,SOUTHWEST SUFFOLK (ZONE), ,01/04/2018,300,Winter Storm, , ,0,0,0,0,NY,EST-5, ,122899,Z,80,OKX,0,0,Official NWS Observations, , , , , , , , ,01/04/2018,2030, , , , ,"The FAA Contract Observer at Long Island MacArthur Airport (Islip, NY) reported 15.8 inches of snow. Trained spotters, CoCoRaHS observers, and the public reported 10 to 16 inches of snow. Winds frequently gusted 40 to 50 MPH during the peak of the winter storm at the Long Island MacArthur Airport.","The development of the blizzard/winter storm began along the southeast coast on Wednesday January 3, 2018. An amplifying upper level trough spawned the development of low pressure off the coast of Florida. The low pressure rapidly intensified on Wednesday night through Thursday January 4, 2018 as it moved north-northeast along the coast. The low passed just east of the 40��N 70��W benchmark Thursday afternoon. The central pressure when the storm developed was around 1004 millibars at 1 pm Wednesday. 24 hours later, the central pressure fell to around 950 mb, approximately a 54 millibar drop. The rapid intensification of the storm led to heavy snow, strong winds, and blizzard conditions over Long Island, and in Queens in New York City and the Lower Hudson Valley. Near-blizzard conditions occurred across Manhattan, the Bronx, and Brooklyn. Thundersnow was also observed across eastern Long Island. ||Thousands of flights were cancelled on January 4, 2018 and nearly 900 were cancelled the day after the blizzard. System-wide delays and cancellations occurred on the Long Island Railroad and Metro North Railroad. There were also numerous accidents on across southeast New York.  Thousands of homes and businesses also lost power.",39,,,
736963,SOUTHEAST SUFFOLK (ZONE), ,01/04/2018,400,Winter Storm, , ,0,0,0,0,NY,EST-5, ,122899,Z,81,OKX,0,0,Official NWS Observations, , , , , , , , ,01/04/2018,2200, , , , ,"The NWS Office in Upton, NY reported 12.3 inches of snow. Trained spotters, CoCoRaHS observers, and the public reported 10 to 14 inches of snow. The nearby Brookhaven Airport ASOS (Shirley, NY) measured a 54 MPH wind gust at 3:24 PM. The nearby Gabreski Airport ASOS (Westhampton Beach, NY) measured a 49 MPH wind gust at 5:59 PM. Winds also frequently gusted 40 to 50 MPH during the peak of the winter storm.","The development of the blizzard/winter storm began along the southeast coast on Wednesday January 3, 2018. An amplifying upper level trough spawned the development of low pressure off the coast of Florida. The low pressure rapidly intensified on Wednesday night through Thursday January 4, 2018 as it moved north-northeast along the coast. The low passed just east of the 40��N 70��W benchmark Thursday afternoon. The central pressure when the storm developed was around 1004 millibars at 1 pm Wednesday. 24 hours later, the central pressure fell to around 950 mb, approximately a 54 millibar drop. The rapid intensification of the storm led to heavy snow, strong winds, and blizzard conditions over Long Island, and in Queens in New York City and the Lower Hudson Valley. Near-blizzard conditions occurred across Manhattan, the Bronx, and Brooklyn. Thundersnow was also observed across eastern Long Island. ||Thousands of flights were cancelled on January 4, 2018 and nearly 900 were cancelled the day after the blizzard. System-wide delays and cancellations occurred on the Long Island Railroad and Metro North Railroad. There were also numerous accidents on across southeast New York.  Thousands of homes and businesses also lost power.",40,,,
736961,NORTHEAST SUFFOLK (ZONE), ,01/04/2018,400,Winter Storm, , ,0,0,0,0,NY,EST-5, ,122899,Z,79,OKX,0,0,Trained Spotter, , , , , , , , ,01/04/2018,2200, , , , ,"Trained spotters and CoCoRaHS observers, and the public reported 10 to 14 inches of snowfall. The nearby Brookhaven Airport ASOS (Shirley, NY) measured a 54 MPH wind gust at 3:24 PM. Winds also frequently gusted 40 to 50 MPH during the peak of the winter storm.","The development of the blizzard/winter storm began along the southeast coast on Wednesday January 3, 2018. An amplifying upper level trough spawned the development of low pressure off the coast of Florida. The low pressure rapidly intensified on Wednesday night through Thursday January 4, 2018 as it moved north-northeast along the coast. The low passed just east of the 40��N 70��W benchmark Thursday afternoon. The central pressure when the storm developed was around 1004 millibars at 1 pm Wednesday. 24 hours later, the central pressure fell to around 950 mb, approximately a 54 millibar drop. The rapid intensification of the storm led to heavy snow, strong winds, and blizzard conditions over Long Island, and in Queens in New York City and the Lower Hudson Valley. Near-blizzard conditions occurred across Manhattan, the Bronx, and Brooklyn. Thundersnow was also observed across eastern Long Island. ||Thousands of flights were cancelled on January 4, 2018 and nearly 900 were cancelled the day after the blizzard. System-wide delays and cancellations occurred on the Long Island Railroad and Metro North Railroad. There were also numerous accidents on across southeast New York.  Thousands of homes and businesses also lost power.",41,,,
745312,SOUTHWEST SUFFOLK (ZONE), ,03/21/2018,800,Winter Storm, , ,0,0,0,0,NY,EST-5, ,124192,Z,80,OKX,0,0,Official NWS Observations, , , , , , , , ,03/22/2018,900, , , , ,"The Official NWS Observation at Islip Airport was 18.4 inches of snow. The FAA Contract Observer at the Airport reported snowfall rates 2 to 4 inches per hour during the night of March 21st with a one hour rate of 5 inches. NWS Employees reported similar snowfall rates in Ronkonkoma, Patchogue, and Sayville. Snowfall amounts ranged from 9 to 20 inches across Southwest Suffolk as reported by NWS Employees, trained spotters, social media, and the public. Near-blizzard conditions occurred with visibility falling below one quarter mile at times and winds gusting 30 to 35 mph during the highest snowfall rates.","A large and slow moving low pressure developed along the Middle Atlantic coast on Wednesday, March 21st and moved slowly north and east along the coast through Thursday, March 22nd. Moderate to heavy snow bands moved across Long Island and New York City with lighter snow across the Lower Hudson Valley. The heaviest snow occurred in New York City and Long Island Wednesday night into early Thursday morning. The highest snowfall rates occurred on Long Island with generally 2 to 4 inches per hour at times. The NWS official observation at the Islip Airport indicated a snowfall rate of 5 inches per hour between 9pm and 10pm on March 21st with around 9 inches of snow falling from 8pm to 10pm. Within these heavier bands, near-blizzard conditions occurred with visibilities one quarter mile or less and winds gusting 30 to 35 mph.",42,,,
745306,NORTHWEST SUFFOLK (ZONE), ,03/21/2018,800,Winter Storm, , ,0,0,0,0,NY,EST-5, ,124192,Z,78,OKX,0,0,Trained Spotter, , , , , , , , ,03/22/2018,900, , , , ,"Trained spotters, social media, broadcast media, and the public reported 10 to 20 inches of snowfall. Near-blizzard conditions occurred at times during the evening of March 21st with visibility falling below one quarter of a mile at times and winds gusting 25 to 30 mph.","A large and slow moving low pressure developed along the Middle Atlantic coast on Wednesday, March 21st and moved slowly north and east along the coast through Thursday, March 22nd. Moderate to heavy snow bands moved across Long Island and New York City with lighter snow across the Lower Hudson Valley. The heaviest snow occurred in New York City and Long Island Wednesday night into early Thursday morning. The highest snowfall rates occurred on Long Island with generally 2 to 4 inches per hour at times. The NWS official observation at the Islip Airport indicated a snowfall rate of 5 inches per hour between 9pm and 10pm on March 21st with around 9 inches of snow falling from 8pm to 10pm. Within these heavier bands, near-blizzard conditions occurred with visibilities one quarter mile or less and winds gusting 30 to 35 mph.",43,,,
934955,SOUTHWEST SUFFOLK (ZONE), ,12/16/2020,1600,Winter Storm, , ,0,0,0,0,NY,EST-5, ,155048,Z,80,OKX,0,0,Official NWS Observations, , , , , , , , ,12/17/2020,1500, , , , ,"The Official NWS Observation at the Islip Airport was 7.4 inches of snow. The Islip Airport Observer also measured a 2 Inch per hour snowfall rate between 8 pm and 9 pm on December 16, 2020. NWS Employees, trained spotters, and the public reported 4 to 8 inches of snow. The snow changed to a brief mix of rain and sleet, then predominately rain during the early morning hours on December 17, 2020. The rain then changed back to snow during the morning commute.  Any snow melt and standing water quickly refroze during the commute as temperatures fell below freezing creating hazardous travel. Additional light snow accumulation also occurred during the morning commute.  The Islip Airport ASOS measured a 51 mph wind gust at 8:56 am on December 17, 2020. The nearby Farmingale Airport ASOS measured a 49 mph wind gust at 7:53 am on December 17, 2020.","Low pressure developed along the Middle Atlantic coast on Wednesday December 16, 2020. The low deepened as it tracked northward towards Long Island, NY through the night on December 16, 2020.  Arctic high pressure situated over southeast Canada provided a cold and dry air mass ahead of the low supporting moderate to locally heavy snowfall at the onset. The low pressure ultimately tracked from near Atlantic City, NJ to about 50 miles south of Fire Island, NY before sliding offshore Thursday December 17, 2020. This track led to warmer air aloft moving over the NYC metro and Long Island, changing the snow to a mixture of sleet and rain. Surface temperatures briefly warmed into the upper 30s across central and eastern Long Island early on December 17, 2020, changing the precipitation to plain rain. Once the low began moving away from Long Island, temperatures fell significantly below freezing with snow returning as the event ended. Any snowmelt and standing water refroze on Long Island. Any mixed precipitation was brief in the NYC metro and predominately snow fell across the Lower Hudson Valley. The storm significantly impacted travel during the evening commute on Wednesday December 16, 2020 and the morning commute on Thursday December 17, 2020. Many accidents resulted from the snow and icy conditions. Snowfall rates ranged from 1 to 2 inches per hour Wednesday evening. Total snowfall ranged from around 4 inches across coastal southeast Long Island to as much as 14 inches in Orange County.  6 to 12 inches of snow fell in the NYC metro. Strong wind gusts also occurred with the storm, 35 to 60 mph, with some coastal stations reporting gusts as high as 74 mph on Long Island.",44,,,
934954,NORTHWEST SUFFOLK (ZONE), ,12/16/2020,1600,Winter Storm, , ,0,0,0,0,NY,EST-5, ,155048,Z,78,OKX,0,0,CoCoRaHS, , , , , , , , ,12/17/2020,1400, , , , ,"CoCoRaHS observers in 1 mile south-southwest of Nesconset and in Port Jefferson Station measured 8 inches of snow and 7.2 inches of snow respectively. Trained spotters, COOP Observer, and the public reported 6 to 8 inches of snow. Much of this snow fell before a brief changeover to a mix of rain and sleet. Any snow melt and standing water quickly refroze during the Thursday December 17, 2020 commute as temperatures fell below freezing creating hazardous travel. Additional light snow accumulation also occurred during the morning commute.  Winds gusted to 51 mph at the nearby Islip Airport ASOS at 8:56 am on December 17, 2020.  The Stony Brook New York Mesonet station measured a 45 mph wind gust at 11:05 pm on December 16, 2020.","Low pressure developed along the Middle Atlantic coast on Wednesday December 16, 2020. The low deepened as it tracked northward towards Long Island, NY through the night on December 16, 2020.  Arctic high pressure situated over southeast Canada provided a cold and dry air mass ahead of the low supporting moderate to locally heavy snowfall at the onset. The low pressure ultimately tracked from near Atlantic City, NJ to about 50 miles south of Fire Island, NY before sliding offshore Thursday December 17, 2020. This track led to warmer air aloft moving over the NYC metro and Long Island, changing the snow to a mixture of sleet and rain. Surface temperatures briefly warmed into the upper 30s across central and eastern Long Island early on December 17, 2020, changing the precipitation to plain rain. Once the low began moving away from Long Island, temperatures fell significantly below freezing with snow returning as the event ended. Any snowmelt and standing water refroze on Long Island. Any mixed precipitation was brief in the NYC metro and predominately snow fell across the Lower Hudson Valley. The storm significantly impacted travel during the evening commute on Wednesday December 16, 2020 and the morning commute on Thursday December 17, 2020. Many accidents resulted from the snow and icy conditions. Snowfall rates ranged from 1 to 2 inches per hour Wednesday evening. Total snowfall ranged from around 4 inches across coastal southeast Long Island to as much as 14 inches in Orange County.  6 to 12 inches of snow fell in the NYC metro. Strong wind gusts also occurred with the storm, 35 to 60 mph, with some coastal stations reporting gusts as high as 74 mph on Long Island.",45,,,
934956,NORTHEAST SUFFOLK (ZONE), ,12/16/2020,1700,Winter Storm, , ,0,0,0,0,NY,EST-5, ,155048,Z,79,OKX,0,0,COOP Observer, , , , , , , , ,12/17/2020,1600, , , , ,"COOP Observers and an NWS Employee reported 5 to 7 inches of snow. The snow changed to a brief mix of rain and sleet, then predominately rain during the early morning hours on December 17, 2020. The rain then changed back to snow during the morning commute. Any snow melt and standing water quickly refroze during the commute as temperatures fell below freezing creating hazardous travel. Additional light snow accumulation also occurred during the morning commute. The Southold New York Mesonet station measure a 56 mph wind gust at 2:05 am on December 17, 2020.  Winds gusted to 48 mph at the nearby Westhampton Beach Airport ASOS at 9:53 am on December 17, 2020.","Low pressure developed along the Middle Atlantic coast on Wednesday December 16, 2020. The low deepened as it tracked northward towards Long Island, NY through the night on December 16, 2020.  Arctic high pressure situated over southeast Canada provided a cold and dry air mass ahead of the low supporting moderate to locally heavy snowfall at the onset. The low pressure ultimately tracked from near Atlantic City, NJ to about 50 miles south of Fire Island, NY before sliding offshore Thursday December 17, 2020. This track led to warmer air aloft moving over the NYC metro and Long Island, changing the snow to a mixture of sleet and rain. Surface temperatures briefly warmed into the upper 30s across central and eastern Long Island early on December 17, 2020, changing the precipitation to plain rain. Once the low began moving away from Long Island, temperatures fell significantly below freezing with snow returning as the event ended. Any snowmelt and standing water refroze on Long Island. Any mixed precipitation was brief in the NYC metro and predominately snow fell across the Lower Hudson Valley. The storm significantly impacted travel during the evening commute on Wednesday December 16, 2020 and the morning commute on Thursday December 17, 2020. Many accidents resulted from the snow and icy conditions. Snowfall rates ranged from 1 to 2 inches per hour Wednesday evening. Total snowfall ranged from around 4 inches across coastal southeast Long Island to as much as 14 inches in Orange County.  6 to 12 inches of snow fell in the NYC metro. Strong wind gusts also occurred with the storm, 35 to 60 mph, with some coastal stations reporting gusts as high as 74 mph on Long Island.",46,,,
934961,SOUTHEAST SUFFOLK (ZONE), ,12/16/2020,1700,Winter Storm, , ,0,0,0,0,NY,EST-5, ,155048,Z,81,OKX,0,0,Public, , , , , , , , ,12/17/2020,1600, , , , ,"The public reported 4 to 7 inches of snow. The snow changed to a brief mix of rain and sleet, then predominately rain during the early morning hours on December 17, 2020. The rain then changed back to snow during the morning commute. Any snow melt and standing water quickly refroze during the commute as temperatures fell below freezing creating hazardous travel. Additional light snow accumulation also occurred during the morning commute. Winds gusted to 48 mph at the Westhampton Beach Airport ASOS at 9:53 am on December 17, 2020. The Shirley Airport ASOS measured a 44 mph wind gust at 9:56 am on December 17, 2020.","Low pressure developed along the Middle Atlantic coast on Wednesday December 16, 2020. The low deepened as it tracked northward towards Long Island, NY through the night on December 16, 2020.  Arctic high pressure situated over southeast Canada provided a cold and dry air mass ahead of the low supporting moderate to locally heavy snowfall at the onset. The low pressure ultimately tracked from near Atlantic City, NJ to about 50 miles south of Fire Island, NY before sliding offshore Thursday December 17, 2020. This track led to warmer air aloft moving over the NYC metro and Long Island, changing the snow to a mixture of sleet and rain. Surface temperatures briefly warmed into the upper 30s across central and eastern Long Island early on December 17, 2020, changing the precipitation to plain rain. Once the low began moving away from Long Island, temperatures fell significantly below freezing with snow returning as the event ended. Any snowmelt and standing water refroze on Long Island. Any mixed precipitation was brief in the NYC metro and predominately snow fell across the Lower Hudson Valley. The storm significantly impacted travel during the evening commute on Wednesday December 16, 2020 and the morning commute on Thursday December 17, 2020. Many accidents resulted from the snow and icy conditions. Snowfall rates ranged from 1 to 2 inches per hour Wednesday evening. Total snowfall ranged from around 4 inches across coastal southeast Long Island to as much as 14 inches in Orange County.  6 to 12 inches of snow fell in the NYC metro. Strong wind gusts also occurred with the storm, 35 to 60 mph, with some coastal stations reporting gusts as high as 74 mph on Long Island.",47,,,
